Year: 2008  Month: 04  ID: LOR  ARGOS: 21356  Name: Lorne               
Lat: 78.24S  Lon: 170.01E  Elev:   45m
2008 103  4 12 0100  -27.9  984.3    3.9  141.0  444.0  444.0
2008 103  4 12 0200  -26.9  983.5    4.7  128.0  444.0  444.0
2008 103  4 12 0300  -26.9  982.8    4.9  145.0  444.0  444.0
2008 103  4 12 0400  -27.5  982.1    4.3  156.0  444.0  444.0
2008 103  4 12 0500  -27.0  981.5    5.3  173.0  444.0  444.0
2008 103  4 12 0600  -26.8  981.1    3.9  194.0  444.0  444.0
2008 103  4 12 0700  -26.4  980.3    4.5  172.0  444.0  444.0
2008 103  4 12 0800  -25.5  979.9    4.1  165.0  444.0  444.0
2008 103  4 12 0900  -27.0  979.5    6.0  156.0  444.0  444.0
2008 103  4 12 1000  -28.1  979.3    3.7  153.0  444.0  444.0
2008 103  4 12 1100  -30.9  979.1    3.1  163.0  444.0  444.0
2008 103  4 12 1200  -33.0  978.6    2.3  186.0  444.0  444.0
2008 103  4 12 1300  -32.8  978.4    1.9  156.0  444.0  444.0
2008 103  4 12 1400  -32.6  978.1    0.0    0.0  444.0  444.0
2008 103  4 12 1500  -34.5  977.8    1.2  242.0  444.0  444.0
2008 103  4 12 1600  -35.9  977.4    1.2  294.0  444.0  444.0
2008 103  4 12 1700  -36.5  976.9    1.8  255.0  444.0  444.0
2008 103  4 12 1800  -36.1  976.4    1.6  281.0  444.0  444.0
2008 103  4 12 1900  -36.0  976.3    1.8  207.0  444.0  444.0
2008 103  4 12 2000  -35.9  976.0    1.4  212.0  444.0  444.0
2008 103  4 12 2100  -36.1  975.5    1.4  243.0  444.0  444.0
2008 103  4 12 2200  -36.6  975.2    1.8  246.0  444.0  444.0
2008 103  4 12 2300  -31.8  974.8    3.3  249.0  444.0  444.0
2008 104  4 13 0000  -30.6  974.8    4.3  236.0  444.0  444.0
2008 104  4 13 0100  -33.1  974.3    2.3  245.0  444.0  444.0
2008 104  4 13 0200  -33.1  973.6    2.5  236.0  444.0  444.0
2008 104  4 13 0300  -35.2  973.0    1.6  252.0  444.0  444.0
2008 104  4 13 0400  -35.1  972.8    1.9  252.0  444.0  444.0
2008 104  4 13 0500  -32.2  972.3    2.5  260.0  444.0  444.0
2008 104  4 13 0600  -30.4  971.3    3.5  260.0  444.0  444.0
2008 104  4 13 0700  -30.0  970.8    4.3  253.0  444.0  444.0
2008 104  4 13 0800  -29.9  970.6    3.7  235.0  444.0  444.0
2008 104  4 13 0900  -28.8  970.2    3.5  246.0  444.0  444.0
2008 104  4 13 1000  -25.8  969.5    5.8  239.0  444.0  444.0
2008 104  4 13 1100  -24.6  968.9    5.5  226.0  444.0  444.0
2008 104  4 13 1200  -25.2  968.4    4.7  229.0  444.0  444.0
2008 104  4 13 1300  -28.4  968.0    3.1  222.0  444.0  444.0
2008 104  4 13 1400  -28.8  967.2    2.9  217.0  444.0  444.0
2008 104  4 13 1500  -28.6  966.9    2.3  215.0  444.0  444.0
