Year: 2012  Month: 07  ID: MPT  ARGOS:  8906  Name: Marble Point        
2012 187  7  5 0200  -29.2  991.1    0.0    0.0  444.0  444.0
2012 187  7  5 0300  -31.9  990.9    2.9  134.0  444.0  444.0
2012 187  7  5 0400  -31.9  990.8    4.4  139.0  444.0  444.0
2012 187  7  5 0500  -31.1  990.4    4.2  150.0  444.0  444.0
2012 187  7  5 0600  -30.4  990.1    3.9  124.0  444.0  444.0
2012 187  7  5 0700  -29.5  989.8    4.4  163.0  444.0  444.0
2012 187  7  5 0800  -29.4  989.4    3.7  139.0  444.0  444.0
2012 187  7  5 0900  -29.9  989.4    0.0    0.0  444.0  444.0
2012 187  7  5 1000  -31.1  988.9    2.0  153.0  444.0  444.0
2012 187  7  5 1100  -31.9  988.5    0.0    0.0  444.0  444.0
2012 187  7  5 1200  -31.9  988.0    1.5  149.0  444.0  444.0
2012 187  7  5 1300  -31.5  987.6    2.5  170.0  444.0  444.0
2012 187  7  5 1400  -32.0  987.4    0.7  122.0  444.0  444.0
2012 187  7  5 1500  -31.1  987.2    0.5  167.0  444.0  444.0
2012 187  7  5 1600  -31.6  987.1    1.5  152.0  444.0  444.0
2012 187  7  5 1700  -31.9  986.9    2.0  176.0  444.0  444.0
2012 187  7  5 1800  -31.5  986.5    3.2  156.0  444.0  444.0
2012 187  7  5 1900  -31.9  986.1    3.2  156.0  444.0  444.0
2012 187  7  5 2000  -32.0  985.8    1.7  143.0  444.0  444.0
2012 187  7  5 2100  -32.8  985.6    0.0    0.0  444.0  444.0
2012 187  7  5 2200  -31.5  985.4    1.7  204.0  444.0  444.0
2012 187  7  5 2300  -33.2  985.2    1.0  142.0  444.0  444.0
2012 188  7  6 0000  -33.8  984.6    0.5  138.0  444.0  444.0
2012 188  7  6 0100  -32.9  984.2    1.7  135.0  444.0  444.0
2012 188  7  6 0200  -32.1  983.6    1.0  158.0  444.0  444.0
2012 188  7  6 0300  -33.8  983.3    0.0    0.0  444.0  444.0
2012 188  7  6 0400  -34.6  982.9    1.5  142.0  444.0  444.0
2012 188  7  6 0500  -34.5  982.7    2.0  142.0  444.0  444.0
2012 188  7  6 0600  -35.5  982.1    2.0  128.0  444.0  444.0
2012 188  7  6 0700  -35.0  981.6    0.0    0.0  444.0  444.0
2012 188  7  6 0800  -34.0  981.2    0.0    0.0  444.0  444.0
2012 188  7  6 0900  -32.9  980.8    0.2  173.0  444.0  444.0
2012 188  7  6 1000  -33.8  980.3    0.0    0.0  444.0  444.0
2012 188  7  6 1100  -34.5  979.7    0.0    0.0  444.0  444.0
2012 188  7  6 1200  -34.4  979.0    0.0    0.0  444.0  444.0
2012 188  7  6 1300  -34.9  978.6    0.0    0.0  444.0  444.0
2012 188  7  6 1400  -33.5  978.4    0.0    0.0  444.0  444.0
2012 188  7  6 1500  -33.5  978.2    0.0    0.0  444.0  444.0
2012 188  7  6 1600  -33.1  978.2    0.0    0.0  444.0  444.0
2012 188  7  6 1700  -33.2  978.1    0.0    0.0  444.0  444.0
2012 188  7  6 1800  -31.8  978.0    0.0    0.0  444.0  444.0
2012 188  7  6 1900  -31.1  978.0    0.5  200.0  444.0  444.0
2012 188  7  6 2000  -33.5  978.2    0.0    0.0  444.0  444.0
2012 188  7  6 2100  -36.6  978.3    2.9  148.0  444.0  444.0
2012 188  7  6 2200  -36.4  978.7    3.4  108.0  444.0  444.0
2012 188  7  6 2300  -35.5  979.2    5.9  149.0  444.0  444.0
2012 189  7  7 0000  -35.5  979.5    6.9  118.0  444.0  444.0
2012 189  7  7 0100  -36.6  980.3    5.1  146.0  444.0  444.0
2012 189  7  7 0200  -33.1  980.7    8.1  159.0  444.0  444.0
2012 189  7  7 0300  -31.2  980.8    7.1  141.0  444.0  444.0
2012 189  7  7 0400  -32.2  981.6    2.2  103.0  444.0  444.0
2012 189  7  7 0500  -35.9  982.3    3.4  146.0  444.0  444.0
2012 189  7  7 0600  -33.1  982.8    5.6  143.0  444.0  444.0
2012 189  7  7 0700  -32.0  983.0    3.9  153.0  444.0  444.0
2012 189  7  7 0800  -31.1  983.2    5.6  169.0  444.0  444.0
2012 189  7  7 0900  -30.2  983.8    5.1  169.0  444.0  444.0
2012 189  7  7 1000  -30.0  984.1    3.4  190.0  444.0  444.0
2012 189  7  7 1100  -29.8  984.5    2.9  195.0  444.0  444.0
2012 189  7  7 1200  -29.2  984.8    0.0    0.0  444.0  444.0
2012 189  7  7 1300  -29.6  984.9    1.5  232.0  444.0  444.0
2012 189  7  7 1400  -29.2  985.1    0.0    0.0  444.0  444.0
2012 189  7  7 1500  -30.1  985.3    0.0    0.0  444.0  444.0
2012 189  7  7 1600  -30.2  985.2    0.0    0.0  444.0  444.0
2012 189  7  7 1700  -29.5  985.4    0.5  217.0  444.0  444.0
2012 189  7  7 1800  -31.0  985.6    0.5  139.0  444.0  444.0
2012 189  7  7 1900  -30.5  985.7    0.0    0.0  444.0  444.0
2012 189  7  7 2000  -30.9  985.7    0.0    0.0  444.0  444.0
2012 189  7  7 2100  -28.8  985.9    0.0    0.0  444.0  444.0
2012 189  7  7 2200  -29.1  985.8    0.0    0.0  444.0  444.0
2012 189  7  7 2300  -29.2  985.6    0.0    0.0  444.0  444.0
2012 190  7  8 0000  -30.4  985.6    0.0    0.0  444.0  444.0
2012 190  7  8 0100  -32.0  985.7    1.7   77.0  444.0  444.0
2012 190  7  8 0200  -31.4  985.6    3.2  138.0  444.0  444.0
2012 190  7  8 0300  -31.0  985.9    1.0  142.0  444.0  444.0
2012 190  7  8 0400  -29.9  985.9    2.9  143.0  444.0  444.0
2012 190  7  8 0500  -29.2  985.8    3.2  179.0  444.0  444.0
2012 190  7  8 0600  -28.1  985.6    1.5  186.0  444.0  444.0
2012 190  7  8 0700  -27.5  985.3    1.2  167.0  444.0  444.0
2012 190  7  8 0800  -27.9  985.0    1.5  208.0  444.0  444.0
2012 190  7  8 0900  -29.1  984.3    2.7  202.0  444.0  444.0
2012 190  7  8 1000  -33.2  984.4    0.0    0.0  444.0  444.0
2012 190  7  8 1100  -33.6  984.4    0.0    0.0  444.0  444.0
2012 190  7  8 1200  -32.9  983.8    0.5  155.0  444.0  444.0
2012 190  7  8 1300  -32.5  983.5    0.0    0.0  444.0  444.0
2012 190  7  8 1400  -32.5  983.0    0.7  330.0  444.0  444.0
2012 190  7  8 1500  -32.6  982.7    0.0    0.0  444.0  444.0
2012 190  7  8 1600  -32.2  982.4    0.0    0.0  444.0  444.0
2012 190  7  8 1700  -32.4  981.7    0.0    0.0  444.0  444.0
2012 190  7  8 1800  -29.8  981.3    1.2  165.0  444.0  444.0
2012 190  7  8 1900  -30.2  980.7    0.0    0.0  444.0  444.0
2012 190  7  8 2000  -31.0  979.8    1.5  125.0  444.0  444.0
2012 190  7  8 2100  -30.2  979.2    0.0    0.0  444.0  444.0
2012 190  7  8 2200  -30.4  979.0    0.0    0.0  444.0  444.0
2012 190  7  8 2300  -30.1  978.6    1.7  172.0  444.0  444.0
2012 191  7  9 0000  -30.8  978.0    2.7  166.0  444.0  444.0
2012 191  7  9 0100  -29.9  977.6    1.2  153.0  444.0  444.0
2012 191  7  9 0200  -29.8  977.1    0.7  146.0  444.0  444.0
2012 191  7  9 0300  -28.8  976.4    0.5  274.0  444.0  444.0
2012 191  7  9 0400  -27.4  975.8    0.0    0.0  444.0  444.0
2012 191  7  9 0500  -31.4  975.3    1.2  141.0  444.0  444.0
2012 191  7  9 0600  -30.5  974.7    0.0    0.0  444.0  444.0
2012 191  7  9 0700  -29.1  974.2    0.2  149.0  444.0  444.0
2012 191  7  9 0800  -26.6  973.4    0.0    0.0  444.0  444.0
2012 191  7  9 0900  -27.2  972.8    0.0    0.0  444.0  444.0
2012 191  7  9 1000  -29.0  972.4    0.0    0.0  444.0  444.0
2012 191  7  9 1100  -25.1  971.7    0.7  167.0  444.0  444.0
2012 191  7  9 1200  -27.4  971.2    0.0    0.0  444.0  444.0
2012 191  7  9 1300  -27.8  970.5    2.0  160.0  444.0  444.0
2012 191  7  9 1400  -23.8  969.6    0.0    0.0  444.0  444.0
2012 191  7  9 1500  -24.5  969.2    3.2  149.0  444.0  444.0
2012 191  7  9 1600  -20.8  968.2    1.7  271.0  444.0  444.0
2012 191  7  9 1700  -17.2  967.1    5.4  257.0  444.0  444.0
2012 191  7  9 1800  -18.6  966.3    6.1  226.0  444.0  444.0
2012 191  7  9 1900  -18.0  966.0    6.4  186.0  444.0  444.0
2012 191  7  9 2000  -19.1  965.4    0.0    0.0  444.0  444.0
2012 191  7  9 2100  -20.4  965.3    0.7  129.0  444.0  444.0
2012 191  7  9 2200  -22.5  964.9    0.0    0.0  444.0  444.0
2012 191  7  9 2300  -20.9  964.9    1.0  128.0  444.0  444.0
2012 192  7 10 0000  -18.2  965.2    1.5  201.0  444.0  444.0
2012 192  7 10 0100  -18.4  965.1    2.7  238.0  444.0  444.0
2012 192  7 10 0200  -19.0  964.7    3.4  236.0  444.0  444.0
2012 192  7 10 0300  -17.6  964.5    1.7  250.0  444.0  444.0
2012 192  7 10 0400  -17.6  964.9    0.0    0.0  444.0  444.0
2012 192  7 10 0500  -17.4  964.9    1.0  233.0  444.0  444.0
2012 192  7 10 0600  -17.4  964.9    2.0  236.0  444.0  444.0
2012 192  7 10 0700  -17.0  965.2    0.0    0.0  444.0  444.0
2012 192  7 10 0800  -17.4  965.5    1.2   90.0  444.0  444.0
2012 192  7 10 0900  -18.2  965.6    2.7  228.0  444.0  444.0
2012 192  7 10 1000  -17.4  966.3    2.0  243.0  444.0  444.0
2012 192  7 10 1100  -17.1  966.5    0.0    0.0  444.0  444.0
2012 192  7 10 1200  -18.8  966.2    4.4  288.0  444.0  444.0
2012 192  7 10 1300  -19.4  966.8  444.0  444.0  444.0  444.0
2012 192  7 10 1400  -19.1  966.5    2.5  229.0  444.0  444.0
2012 192  7 10 1500  -20.0  966.3    5.1  240.0  444.0  444.0
2012 192  7 10 1600  -19.6  966.4    2.5  245.0  444.0  444.0
2012 192  7 10 1700  -19.0  966.7    2.5  256.0  444.0  444.0
2012 192  7 10 1800  -19.1  967.2    1.5  256.0  444.0  444.0
2012 192  7 10 1900  -20.2  967.4    2.5  335.0  444.0  444.0
2012 192  7 10 2000  -20.5  967.7    0.0    0.0  444.0  444.0
2012 192  7 10 2100  -20.0  968.2    0.0    0.0  444.0  444.0
2012 192  7 10 2200  -20.0  968.3    0.0    0.0  444.0  444.0
2012 192  7 10 2300  -20.2  968.2    1.7  176.0  444.0  444.0
2012 193  7 11 0000  -20.2  968.2    2.5  226.0  444.0  444.0
2012 193  7 11 0100  -20.4  968.8    3.2   98.0  444.0  444.0
2012 193  7 11 0200  -22.0  969.7    3.9  112.0  444.0  444.0
2012 193  7 11 0300  -22.9  970.2    5.1  159.0  444.0  444.0
2012 193  7 11 0400  -22.9  970.3    4.2  159.0  444.0  444.0
2012 193  7 11 0500  -22.8  970.5    3.2  141.0  444.0  444.0
2012 193  7 11 0600  -22.8  971.1    3.4  117.0  444.0  444.0
2012 193  7 11 0700  -23.1  971.8    2.5  187.0  444.0  444.0
2012 193  7 11 0800  -23.1  972.0    5.6  129.0  444.0  444.0
2012 193  7 11 0900  -23.8  972.4    4.4  160.0  444.0  444.0
2012 193  7 11 1000  -23.2  972.8    5.1  167.0  444.0  444.0
2012 193  7 11 1100  -22.8  973.3    4.7  150.0  444.0  444.0
2012 193  7 11 1200  -22.6  973.6    5.1  142.0  444.0  444.0
2012 193  7 11 1300  -22.8  973.6    7.1  166.0  444.0  444.0
2012 193  7 11 1400  -22.5  974.1    8.1  165.0  444.0  444.0
2012 193  7 11 1500  -22.8  974.2    5.4  179.0  444.0  444.0
2012 193  7 11 1600  -22.8  974.1    1.7  198.0  444.0  444.0
2012 193  7 11 1700  -23.1  973.9    2.2  204.0  444.0  444.0
2012 193  7 11 1800  -24.1  973.2    3.4  235.0  444.0  444.0
2012 193  7 11 1900  -23.8  972.7    3.4  243.0  444.0  444.0
2012 193  7 11 2000  -23.1  972.7    2.5  228.0  444.0  444.0
2012 193  7 11 2100  -23.1  972.2    2.2  249.0  444.0  444.0
2012 193  7 11 2200  -23.1  971.6    0.2  274.0  444.0  444.0
2012 193  7 11 2300  -23.6  971.1    0.0    0.0  444.0  444.0
2012 194  7 12 0000  -23.4  970.5    0.0    0.0  444.0  444.0
2012 194  7 12 0100  -23.8  969.7    0.0    0.0  444.0  444.0
2012 194  7 12 0200  -24.0  969.3    0.0    0.0  444.0  444.0
2012 194  7 12 0300  -23.8  968.5    0.0    0.0  444.0  444.0
2012 194  7 12 0400  -23.9  967.4    0.0    0.0  444.0  444.0
2012 194  7 12 0500  -24.8  966.3    0.0    0.0  444.0  444.0
2012 194  7 12 0600  -25.0  965.4    0.0    0.0  444.0  444.0
2012 194  7 12 0700  -25.0  964.6    3.4  138.0  444.0  444.0
2012 194  7 12 0800  -25.4  964.2    3.2  135.0  444.0  444.0
2012 194  7 12 0900  -24.5  963.8    3.9  145.0  444.0  444.0
2012 194  7 12 1000  -24.2  963.8    1.7  121.0  444.0  444.0
2012 194  7 12 1100  -24.5  963.5    1.2  165.0  444.0  444.0
2012 194  7 12 1200  -24.4  962.9    1.2  212.0  444.0  444.0
2012 194  7 12 1300  -24.0  962.2    2.5  249.0  444.0  444.0
2012 194  7 12 1400  -24.5  961.7    3.7  269.0  444.0  444.0
2012 194  7 12 1500  -26.0  961.7    4.9  291.0  444.0  444.0
2012 194  7 12 1600  -25.0  961.4    7.1  283.0  444.0  444.0
2012 194  7 12 1700  -24.2  961.3    4.2  301.0  444.0  444.0
2012 194  7 12 1800  -25.6  960.6    4.7  262.0  444.0  444.0
2012 194  7 12 1900  -24.5  960.5    5.6  301.0  444.0  444.0
2012 194  7 12 2000  -25.8  960.5    3.9  274.0  444.0  444.0
2012 194  7 12 2100  -25.4  961.2    2.9  253.0  444.0  444.0
2012 194  7 12 2200  -25.6  961.2    2.2  231.0  444.0  444.0
2012 194  7 12 2300  -27.9  961.6    0.0    0.0  444.0  444.0
2012 195  7 13 0000  -27.4  961.9    2.7  132.0  444.0  444.0
2012 195  7 13 0100  -27.1  961.9    0.0    0.0  444.0  444.0
2012 195  7 13 0200  -26.4  962.3    1.7  135.0  444.0  444.0
2012 195  7 13 0300  -26.2  962.8    2.2  179.0  444.0  444.0
2012 195  7 13 0400  -26.9  963.1    0.0    0.0  444.0  444.0
2012 195  7 13 0500  -25.8  963.5    0.0    0.0  444.0  444.0
2012 195  7 13 0600  -23.4  964.0    2.5  191.0  444.0  444.0
2012 195  7 13 0700  -23.1  964.3    2.0  228.0  444.0  444.0
2012 195  7 13 0800  -24.5  964.2    4.9  239.0  444.0  444.0
2012 195  7 13 0900  -24.1  964.5    2.7  270.0  444.0  444.0
2012 195  7 13 1000  -24.4  964.6    3.9  259.0  444.0  444.0
2012 195  7 13 1100  -23.1  964.6    1.0  288.0  444.0  444.0
2012 195  7 13 1200  -23.8  965.0    0.0    0.0  444.0  444.0
2012 195  7 13 1300  -23.8  965.2    0.0    0.0  444.0  444.0
2012 195  7 13 1400  -23.9  965.1    0.7  176.0  444.0  444.0
2012 195  7 13 1500  -24.1  965.1    1.2  212.0  444.0  444.0
2012 195  7 13 1600  -24.5  965.5    0.0    0.0  444.0  444.0
2012 195  7 13 1700  -24.0  965.8    1.5  193.0  444.0  444.0
2012 195  7 13 1800  -24.5  965.7    0.0    0.0  444.0  444.0
2012 195  7 13 1900  -27.8  965.8    0.0    0.0  444.0  444.0
2012 195  7 13 2000  -28.4  965.9    0.0    0.0  444.0  444.0
2012 195  7 13 2100  -27.4  966.1    0.0    0.0  444.0  444.0
2012 195  7 13 2200  -27.2  966.3    0.0    0.0  444.0  444.0
2012 195  7 13 2300  -29.8  966.7    1.5  128.0  444.0  444.0
2012 196  7 14 0000  -28.4  966.6    0.2  150.0  444.0  444.0
2012 196  7 14 0100  -29.0  966.5    0.0    0.0  444.0  444.0
2012 196  7 14 0200  -28.5  966.6    0.5  197.0  444.0  444.0
2012 196  7 14 0300  -28.4  966.5    0.0    0.0  444.0  444.0
2012 196  7 14 0400  -28.6  966.5    0.0    0.0  444.0  444.0
2012 196  7 14 0500  -29.0  966.6    0.0    0.0  444.0  444.0
2012 196  7 14 0600  -28.5  966.8    2.7  250.0  444.0  444.0
2012 196  7 14 0700  -29.0  966.8    3.2  246.0  444.0  444.0
2012 196  7 14 0800  -28.0  966.8    1.7  238.0  444.0  444.0
2012 196  7 14 0900  -28.6  967.0    0.2  173.0  444.0  444.0
2012 196  7 14 1000  -28.4  967.5    0.0    0.0  444.0  444.0
2012 196  7 14 1100  -29.2  967.8    1.2  210.0  444.0  444.0
2012 196  7 14 1200  -30.8  967.9    1.2  143.0  444.0  444.0
2012 196  7 14 1300  -30.1  968.5    0.0    0.0  444.0  444.0
2012 196  7 14 1400  -30.4  968.7    1.7  111.0  444.0  444.0
2012 196  7 14 1500  -30.4  968.7    0.5  148.0  444.0  444.0
2012 196  7 14 1600  -31.1  968.9    3.7  150.0  444.0  444.0
2012 196  7 14 1700  -31.9  969.0    3.2  142.0  444.0  444.0
2012 196  7 14 1800  -31.5  969.3    3.9  145.0  444.0  444.0
2012 196  7 14 1900  -31.0  969.7    4.7  163.0  444.0  444.0
2012 196  7 14 2000  -32.0  969.9    2.7  134.0  444.0  444.0
2012 196  7 14 2100  -30.5  970.2    2.7  163.0  444.0  444.0
2012 196  7 14 2200  -30.5  970.3    2.2  143.0  444.0  444.0
2012 196  7 14 2300  -30.5  970.6    1.2  163.0  444.0  444.0
2012 197  7 15 0000  -30.8  971.1    0.0    0.0  444.0  444.0
2012 197  7 15 0100  -32.5  971.3    2.0  143.0  444.0  444.0
2012 197  7 15 0200  -32.5  971.5    0.0    0.0  444.0  444.0
2012 197  7 15 0300  -29.9  971.5    2.2  208.0  444.0  444.0
2012 197  7 15 0400  -30.1  971.3    1.5  179.0  444.0  444.0
2012 197  7 15 0500  -29.8  971.5    1.5  219.0  444.0  444.0
2012 197  7 15 0600  -29.1  971.5    1.5  201.0  444.0  444.0
2012 197  7 15 0700  -29.2  971.1    0.7  240.0  444.0  444.0
2012 197  7 15 0800  -29.9  970.8    0.0    0.0  444.0  444.0
2012 197  7 15 0900  -29.2  970.4    0.5  252.0  444.0  444.0
2012 197  7 15 1000  -29.2  969.9    0.0    0.0  444.0  444.0
2012 197  7 15 1100  -30.1  969.4    0.0    0.0  444.0  444.0
2012 197  7 15 1200  -29.6  968.9    0.7  211.0  444.0  444.0
2012 197  7 15 1300  -31.1  968.4    1.5  174.0  444.0  444.0
2012 197  7 15 1400  -30.1  968.1    1.5  190.0  444.0  444.0
2012 197  7 15 1500  -32.6  967.6    0.0    0.0  444.0  444.0
2012 197  7 15 1600  -31.4  966.8    0.0    0.0  444.0  444.0
2012 197  7 15 1700  -31.6  966.4    0.0    0.0  444.0  444.0
2012 197  7 15 1800  -33.2  965.7    0.5  276.0  444.0  444.0
2012 197  7 15 1900  -31.9  965.2    0.0    0.0  444.0  444.0
2012 197  7 15 2000  -33.4  964.7    0.0    0.0  444.0  444.0
2012 197  7 15 2100  -32.1  964.1    0.0    0.0  444.0  444.0
2012 197  7 15 2200  -32.2  963.9    0.0    0.0  444.0  444.0
2012 197  7 15 2300  -31.9  963.3    0.0    0.0  444.0  444.0
2012 198  7 16 0000  -33.2  963.1    1.2  158.0  444.0  444.0
2012 198  7 16 0100  -33.1  962.5    2.7  158.0  444.0  444.0
2012 198  7 16 0200  -33.4  962.3    1.0   83.0  444.0  444.0
2012 198  7 16 0300  -33.5  962.1    0.0    0.0  444.0  444.0
2012 198  7 16 0400  -32.9  962.1    1.7  150.0  444.0  444.0
2012 198  7 16 0500  -33.2  961.7    2.7  202.0  444.0  444.0
2012 198  7 16 0600  -32.5  961.1    0.0    0.0  444.0  444.0
2012 198  7 16 0700  -32.1  961.2    0.0    0.0  444.0  444.0
2012 198  7 16 0800  -32.4  960.8    0.7  259.0  444.0  444.0
2012 198  7 16 0900  -32.8  960.6    0.2  295.0  444.0  444.0
2012 198  7 16 1000  -32.8  960.3    0.7  359.0  444.0  444.0
2012 198  7 16 1100  -32.4  960.1    0.0    0.0  444.0  444.0
2012 198  7 16 1200  -32.0  960.1    0.7  248.0  444.0  444.0
2012 198  7 16 1300  -31.9  960.0    0.5  330.0  444.0  444.0
2012 198  7 16 1400  -32.6  960.0    1.2  302.0  444.0  444.0
