2017	15	1	15	600	-2.7	970.5	3.9	146	99.9	444
2017	15	1	15	700	-2.8	970.3	3.6	124	100	444
2017	15	1	15	800	-0.6	970.1	3.4	121	100	444
2017	15	1	15	900	-0.5	969.6	2.1	105	100	444
2017	15	1	15	1000	-0.5	969.4	1.3	113	100	444
2017	15	1	15	1100	-2.2	968.9	1	109	99.8	444
2017	15	1	15	1200	-1.9	968.7	0	0	100	444
2017	15	1	15	1300	-1.9	968.3	0.1	109	100	444
2017	15	1	15	1400	-2.8	967.9	1	1	100	444
2017	15	1	15	1500	-2.6	967.5	0	0	96	444
2017	15	1	15	1600	-3	967.2	1	60	97.1	444
2017	15	1	15	1700	-3.3	966.9	2.5	60	97	444
2017	15	1	15	1800	-2.1	966.7	2.8	60	95.3	444
2017	15	1	15	1900	-0.5	966.6	2.5	57	95	444
2017	15	1	15	2000	-0.2	966.5	2.5	43	94	444
2017	15	1	15	2100	-0.4	966.3	2.8	43	93.8	444
2017	15	1	15	2200	-0.2	966.2	2.5	40	93	444
2017	15	1	15	2300	-0.2	966.3	2.5	41	93	444
2017	16	1	16	0	0	966.2	2.4	41	92	444
2017	16	1	16	100	0	966.2	2.4	41	92	444
2017	16	1	16	200	0.3	966.2	2.1	45	91.4	444
2017	16	1	16	300	0	966.1	2.5	51	91	444
2017	16	1	16	400	-0.3	966.2	3.1	66	91	444
2017	16	1	16	500	-0.5	966.1	3.7	62	91	444
2017	16	1	16	600	-0.8	966.4	2.8	58	90	444
2017	16	1	16	700	-1	966.7	2.6	57	91	444
2017	16	1	16	800	-0.3	967	1.5	60	92	444
2017	16	1	16	900	-1	967.3	0.7	75	91.5	444
2017	16	1	16	1000	-1.2	967.6	1.5	45	91	444
2017	16	1	16	1100	-1.9	967.8	1.4	46	90.7	444
2017	16	1	16	1200	-0.9	968	0	0	92	444
2017	16	1	16	1300	-1.6	968	0	0	92	444
2017	16	1	16	1400  4	44	968.1	0	0	90.5	444
2017	16	1	16	1500	-3.5	968.1	0.5	54	92	444
2017	16	1	16	1600	-3.4	968.2	0.4	68	95	444
2017	16	1	16	1700	-3.3	968.5	0.8	41	93	444
2017	16	1	16	1800	-3.1	968.8	1.5	58	92	444
2017	16	1	16	1900  4	44	969.2	0	0	89	444
2017	16	1	16	2000  4	44	969.5	0.2	311	87	444
2017	16	1	16	2100	0.2	969.7	1.7	133	87	444
2017	16	1	16	2200	0.9	969.9	1.7	56	84	444
2017	16	1	16	2300	0.6	970	1.6	56	83	444
2017	17	1	17	0	1.1	970.3	1.6	64	81.2	444
