Year: 2011  Month: 08  ID: MPT  ARGOS:  8906  Name: Marble Point        
2011 214  8  2 0500   -5.8 1009.8   14.2  187.0  444.0  444.0
2011 214  8  2 0600   -5.9 1010.7    8.8  158.0  444.0  444.0
2011 214  8  2 0700   -5.4 1010.8   13.2  179.0  444.0  444.0
2011 214  8  2 0800   -6.1 1011.6    5.4  120.0  444.0  444.0
2011 214  8  2 0900   -7.6 1011.9    4.4  148.0  444.0  444.0
2011 214  8  2 1000   -8.1 1012.2    6.1  134.0  444.0  444.0
2011 214  8  2 1100   -7.9 1012.2    6.6  138.0  444.0  444.0
2011 214  8  2 1200   -7.9 1012.2    8.3  138.0  444.0  444.0
2011 214  8  2 1300   -8.4 1012.6    7.8  150.0  444.0  444.0
2011 214  8  2 1400   -8.1 1012.8    9.8  156.0  444.0  444.0
2011 214  8  2 1500   -7.9 1013.3    7.8  159.0  444.0  444.0
2011 214  8  2 1600   -7.9 1013.4    6.6  170.0  444.0  444.0
2011 214  8  2 1700   -8.8 1013.4    5.4  167.0  444.0  444.0
2011 214  8  2 1800   -8.1 1013.0    5.4  174.0  444.0  444.0
2011 214  8  2 1900   -8.1 1013.0    4.7  187.0  444.0  444.0
2011 214  8  2 2000   -8.1 1012.5    7.1  153.0  444.0  444.0
2011 214  8  2 2100  -10.8 1012.4    5.4  145.0  444.0  444.0
2011 214  8  2 2200  -10.5 1012.3    2.5  134.0  444.0  444.0
2011 214  8  2 2300  -10.1 1012.3    7.6  120.0  444.0  444.0
2011 215  8  3 0000  -11.0 1012.3    0.0    0.0  444.0  444.0
2011 215  8  3 0100  -11.2 1012.3    1.7  145.0  444.0  444.0
2011 215  8  3 0200  -11.0 1012.1    1.2  153.0  444.0  444.0
2011 215  8  3 0300  -15.2 1011.9    2.2  141.0  444.0  444.0
2011 215  8  3 0400  -14.8 1011.8    1.5  143.0  444.0  444.0
2011 215  8  3 0500  -15.6 1011.7    1.0  131.0  444.0  444.0
2011 215  8  3 0600  -13.8 1011.5    2.0  139.0  444.0  444.0
2011 215  8  3 0700  -16.0 1010.9    2.0  145.0  444.0  444.0
2011 215  8  3 0800  -15.5 1010.8    2.7  165.0  444.0  444.0
2011 215  8  3 0900  -18.2 1010.9    6.1  143.0  444.0  444.0
2011 215  8  3 1000  -17.2 1011.0    8.6  135.0  444.0  444.0
2011 215  8  3 1100  -16.0 1011.1   12.2  149.0  444.0  444.0
2011 215  8  3 1200  -17.6 1011.5    9.3  136.0  444.0  444.0
2011 215  8  3 1300  -18.5 1011.8    7.8  145.0  444.0  444.0
2011 215  8  3 1400  -19.0 1012.2    7.6  138.0  444.0  444.0
2011 215  8  3 1500  -18.6 1012.5    5.6  139.0  444.0  444.0
2011 215  8  3 1600  -18.9 1012.6    3.7  152.0  444.0  444.0
2011 215  8  3 1700  -18.9 1012.6    0.0    0.0  444.0  444.0
2011 215  8  3 1800  -20.5 1012.8    1.5  335.0  444.0  444.0
2011 215  8  3 1900  -19.4 1012.9    0.0    0.0  444.0  444.0
2011 215  8  3 2000  -16.4 1012.8    2.7  195.0  444.0  444.0
2011 215  8  3 2100  -18.8 1012.9    0.0    0.0  444.0  444.0
2011 215  8  3 2200  -18.0 1012.9    0.0    0.0  444.0  444.0
2011 215  8  3 2300  -15.5 1013.1    2.5  232.0  444.0  444.0
2011 216  8  4 0000  -17.4 1012.8    1.0  243.0  444.0  444.0
2011 216  8  4 0100  -17.2 1012.2    1.5  270.0  444.0  444.0
2011 216  8  4 0200  -17.4 1011.8    1.7  307.0  444.0  444.0
2011 216  8  4 0300  -18.9 1011.6    3.9  302.0  444.0  444.0
2011 216  8  4 0400  -16.8 1011.1    3.9  298.0  444.0  444.0
2011 216  8  4 0500  -15.6 1010.3    5.4  319.0  444.0  444.0
2011 216  8  4 0600  -15.6 1010.0    4.9  309.0  444.0  444.0
2011 216  8  4 0700  -16.6 1009.5    3.2  312.0  444.0  444.0
2011 216  8  4 0800  -16.1 1009.0    2.9  311.0  444.0  444.0
2011 216  8  4 0900  -15.9 1008.5    3.9  314.0  444.0  444.0
2011 216  8  4 1000  -18.5 1007.1    1.5  321.0  444.0  444.0
2011 216  8  4 1100  -18.1 1005.8    1.0  269.0  444.0  444.0
2011 216  8  4 1200  -19.4 1004.3    1.5  330.0  444.0  444.0
2011 216  8  4 1300  -18.1 1002.9    1.2  305.0  444.0  444.0
2011 216  8  4 1400  -18.8 1000.8    1.0  269.0  444.0  444.0
2011 216  8  4 1500  -13.9  999.0    2.5  360.0  444.0  444.0
2011 216  8  4 1600   -7.4  996.8    0.5  163.0  444.0  444.0
2011 216  8  4 1700   -6.4  994.3    2.9  219.0  444.0  444.0
2011 216  8  4 1800   -5.5  992.9    7.8  256.0  444.0  444.0
2011 216  8  4 1900   -7.0  991.8   15.7  167.0  444.0  444.0
2011 216  8  4 2000  -11.2  993.9   11.5  159.0  444.0  444.0
2011 216  8  4 2100  -16.8  995.0   12.7  146.0  444.0  444.0
2011 216  8  4 2200  -15.2  995.7    7.6  176.0  444.0  444.0
2011 216  8  4 2300  -12.6  995.1    2.5  105.0  444.0  444.0
2011 217  8  5 0000  -14.6  994.4    3.4  267.0  444.0  444.0
2011 217  8  5 0100  -15.0  992.8    1.7  339.0  444.0  444.0
2011 217  8  5 0200  -12.9  991.0   10.5  292.0  444.0  444.0
2011 217  8  5 0300  -13.0  989.9    3.9  302.0  444.0  444.0
2011 217  8  5 0400  -17.0  988.8    3.9  302.0  444.0  444.0
2011 217  8  5 0500  -13.5  987.7    2.7  318.0  444.0  444.0
2011 217  8  5 0600  -18.0  987.1    6.1  125.0  444.0  444.0
2011 217  8  5 0700  -17.0  987.3   10.5  145.0  444.0  444.0
2011 217  8  5 0800  -19.1  987.7   14.2   96.0  444.0  444.0
2011 217  8  5 0900  -18.9  988.7   11.0  143.0  444.0  444.0
2011 217  8  5 1000  -20.5  989.4    7.8  139.0  444.0  444.0
2011 217  8  5 1100  -21.5  990.6   11.8  149.0  444.0  444.0
2011 217  8  5 1200  -21.4  990.7    9.3  149.0  444.0  444.0
2011 217  8  5 1300  -21.6  991.4    8.1  153.0  444.0  444.0
2011 217  8  5 1400  -21.4  991.2    6.6  148.0  444.0  444.0
2011 217  8  5 1500  -21.4  990.8    8.1  146.0  444.0  444.0
2011 217  8  5 1600  -21.5  990.3    5.9  139.0  444.0  444.0
2011 217  8  5 1700  -21.5  989.8    2.2  205.0  444.0  444.0
2011 217  8  5 1800  -21.8  989.1    2.9  165.0  444.0  444.0
2011 217  8  5 1900  -21.5  988.1    0.0    0.0  444.0  444.0
2011 217  8  5 2000  -22.4  987.3    0.7   98.0  444.0  444.0
2011 217  8  5 2100  -22.8  986.3    1.5  187.0  444.0  444.0
2011 217  8  5 2200  -23.9  985.6    0.0    0.0  444.0  444.0
2011 217  8  5 2300  -23.4  984.6    0.7  269.0  444.0  444.0
2011 218  8  6 0000  -24.5  983.4    3.2  252.0  444.0  444.0
2011 218  8  6 0100  -22.9  982.4    2.2  235.0  444.0  444.0
2011 218  8  6 0200  -24.0  980.9    2.9  319.0  444.0  444.0
2011 218  8  6 0300  -23.6  979.5    3.7  266.0  444.0  444.0
2011 218  8  6 0400  -22.8  978.1    4.2  264.0  444.0  444.0
2011 218  8  6 0500  -22.8  977.4    4.4  266.0  444.0  444.0
2011 218  8  6 0600  -22.4  976.0    4.2  246.0  444.0  444.0
2011 218  8  6 0700  -21.0  975.0    2.5  270.0  444.0  444.0
2011 218  8  6 0800  -21.4  974.5    1.0  141.0  444.0  444.0
2011 218  8  6 0900  -21.5  974.1    1.2  138.0  444.0  444.0
2011 218  8  6 1000  -20.9  974.1    0.0    0.0  444.0  444.0
2011 218  8  6 1100  -23.2  973.9    4.7  127.0  444.0  444.0
2011 218  8  6 1200  -23.2  973.9    3.7  142.0  444.0  444.0
2011 218  8  6 1300  -22.1  973.7    0.0    0.0  444.0  444.0
2011 218  8  6 1400  -22.4  973.2    0.0    0.0  444.0  444.0
2011 218  8  6 1500  -23.1  973.4    0.0    0.0  444.0  444.0
2011 218  8  6 1600  -23.9  973.1    0.0    0.0  444.0  444.0
2011 218  8  6 1700  -25.0  972.8    0.0    0.0  444.0  444.0
2011 218  8  6 1800  -25.5  972.8    1.5  290.0  444.0  444.0
2011 218  8  6 1900  -26.2  972.8    1.5  271.0  444.0  444.0
2011 218  8  6 2000  -24.1  972.7    0.0    0.0  444.0  444.0
2011 218  8  6 2100  -26.8  972.8    0.2  166.0  444.0  444.0
2011 218  8  6 2200  -27.9  972.9    1.2  198.0  444.0  444.0
2011 218  8  6 2300  -27.1  972.6    0.0    0.0  444.0  444.0
2011 219  8  7 0000  -26.9  972.9    0.2  250.0  444.0  444.0
2011 219  8  7 0100  -26.1  972.9    1.0  138.0  444.0  444.0
2011 219  8  7 0200  -23.2  972.5    1.5  359.0  444.0  444.0
2011 219  8  7 0300  -24.1  972.3    1.2  304.0  444.0  444.0
2011 219  8  7 0400  -23.6  971.9    1.2  120.0  444.0  444.0
2011 219  8  7 0500  -26.6  972.3    1.5  128.0  444.0  444.0
2011 219  8  7 0600  -24.2  972.7    2.5  146.0  444.0  444.0
2011 219  8  7 0700  -25.4  972.7    0.0    0.0  444.0  444.0
2011 219  8  7 0800  -20.9  972.7    2.0  158.0  444.0  444.0
2011 219  8  7 0900  -23.1  973.1    0.0    0.0  444.0  444.0
2011 219  8  7 1000  -22.6  973.6    3.7  150.0  444.0  444.0
2011 219  8  7 1100  -21.5  973.9    5.1  173.0  444.0  444.0
2011 219  8  7 1200  -19.6  973.6    4.9  169.0  444.0  444.0
2011 219  8  7 1300  -21.9  973.8    7.4  139.0  444.0  444.0
2011 219  8  7 1400  -21.5  974.4    8.6  153.0  444.0  444.0
2011 219  8  7 1500  -21.1  974.9    9.1  149.0  444.0  444.0
2011 219  8  7 1600  -20.6  974.9    8.6  152.0  444.0  444.0
2011 219  8  7 1700  -25.1  975.4    4.7  302.0  444.0  444.0
2011 219  8  7 1800  -25.0  975.5    2.9   86.0  444.0  444.0
2011 219  8  7 1900  -25.1  975.7    4.2  153.0  444.0  444.0
2011 219  8  7 2000  -25.5  976.1    0.7  139.0  444.0  444.0
2011 219  8  7 2100  -26.0  976.8    4.2  170.0  444.0  444.0
2011 219  8  7 2200  -25.0  977.0    1.7  129.0  444.0  444.0
2011 219  8  7 2300  -26.4  977.4    2.2  295.0  444.0  444.0
2011 220  8  8 0000  -25.8  977.6    0.0    0.0  444.0  444.0
2011 220  8  8 0100  -26.4  977.6    0.0    0.0  444.0  444.0
2011 220  8  8 0200  -25.6  977.9    0.5  232.0  444.0  444.0
2011 220  8  8 0300  -27.9  977.9    3.7  131.0  444.0  444.0
2011 220  8  8 0400  -27.8  978.3    3.4  142.0  444.0  444.0
2011 220  8  8 0500  -26.4  978.8    4.2  162.0  444.0  444.0
2011 220  8  8 0600  -26.2  979.2    4.2  141.0  444.0  444.0
2011 220  8  8 0700  -27.4  979.3    3.7  127.0  444.0  444.0
2011 220  8  8 0800  -25.8  979.5    2.9  163.0  444.0  444.0
2011 220  8  8 0900  -25.8  979.4    3.4  167.0  444.0  444.0
2011 220  8  8 1000  -26.1  979.0    0.7  149.0  444.0  444.0
2011 220  8  8 1100  -26.1  979.1    0.0    0.0  444.0  444.0
2011 220  8  8 1200  -26.9  979.2    0.5  309.0  444.0  444.0
2011 220  8  8 1300  -27.9  979.1    3.2  271.0  444.0  444.0
2011 220  8  8 1400  -27.5  979.0    1.7  290.0  444.0  444.0
2011 220  8  8 1500  -27.6  978.7    1.5  257.0  444.0  444.0
2011 220  8  8 1600  -28.4  978.5    2.0  280.0  444.0  444.0
2011 220  8  8 1700  -29.5  978.4    0.0    0.0  444.0  444.0
2011 220  8  8 1800  -30.5  978.3    0.0    0.0  444.0  444.0
2011 220  8  8 1900  -28.4  978.0    1.2  231.0  444.0  444.0
2011 220  8  8 2000  -29.6  978.0    2.0  295.0  444.0  444.0
2011 220  8  8 2100  -28.8  978.1    3.2  221.0  444.0  444.0
2011 220  8  8 2200  -28.4  978.0    1.2  232.0  444.0  444.0
2011 220  8  8 2300  -27.2  977.9    2.0  302.0  444.0  444.0
2011 221  8  9 0000  -26.6  977.9    2.2  332.0  444.0  444.0
2011 221  8  9 0100  -26.9  977.8    2.7  314.0  444.0  444.0
2011 221  8  9 0200  -27.1  978.1    3.4  309.0  444.0  444.0
2011 221  8  9 0300  -26.8  977.7    1.0  262.0  444.0  444.0
2011 221  8  9 0400  -26.5  978.0    2.7  312.0  444.0  444.0
2011 221  8  9 0500  -26.6  978.5    2.0  315.0  444.0  444.0
2011 221  8  9 0600  -26.6  978.8    2.7  307.0  444.0  444.0
2011 221  8  9 0700  -26.4  979.3    3.4  287.0  444.0  444.0
2011 221  8  9 0800  -26.6  980.3    2.2  292.0  444.0  444.0
2011 221  8  9 0900  -26.8  981.2    3.9  288.0  444.0  444.0
2011 221  8  9 1000  -26.1  982.0    3.2  292.0  444.0  444.0
2011 221  8  9 1100  -26.9  982.9    3.9  292.0  444.0  444.0
2011 221  8  9 1200  -26.4  983.8    3.4  285.0  444.0  444.0
2011 221  8  9 1300  -26.2  984.6    2.9  302.0  444.0  444.0
2011 221  8  9 1400  -26.8  985.3    0.0    0.0  444.0  444.0
2011 221  8  9 1500  -29.8  986.7    1.7  165.0  444.0  444.0
2011 221  8  9 1600  -27.6  987.7    2.2  208.0  444.0  444.0
2011 221  8  9 1700  -28.8  989.1    1.2  146.0  444.0  444.0
2011 221  8  9 1800  -28.1  990.1    1.0  177.0  444.0  444.0
2011 221  8  9 1900  -30.1  991.3    2.5  143.0  444.0  444.0
2011 221  8  9 2000  -28.5  992.8    0.5  146.0  444.0  444.0
2011 221  8  9 2100  -29.9  993.7    3.4  134.0  444.0  444.0
2011 221  8  9 2200  -29.4  994.8    1.5  128.0  444.0  444.0
2011 221  8  9 2300  -26.1  995.2    2.9  150.0  444.0  444.0
2011 222  8 10 0000  -27.1  996.0    0.0    0.0  444.0  444.0
2011 222  8 10 0100  -26.4  996.1    0.7  311.0  444.0  444.0
2011 222  8 10 0200  -25.2  996.4    1.0  257.0  444.0  444.0
2011 222  8 10 0300  -23.0  996.9    0.0    0.0  444.0  444.0
2011 222  8 10 0400  -25.8  997.2    0.0    0.0  444.0  444.0
2011 222  8 10 0500  -24.9  997.1    0.0    0.0  444.0  444.0
2011 222  8 10 0600  -25.6  997.4    0.0    0.0  444.0  444.0
2011 222  8 10 0700  -24.5  997.3    0.0    0.0  444.0  444.0
2011 222  8 10 0800  -23.9  997.0    0.5  219.0  444.0  444.0
2011 222  8 10 0900  -24.0  996.9    0.0    0.0  444.0  444.0
2011 222  8 10 1000  -24.9  996.6    0.0    0.0  444.0  444.0
2011 222  8 10 1100  -23.6  996.4    0.7  176.0  444.0  444.0
2011 222  8 10 1200  -21.4  995.9    0.7  177.0  444.0  444.0
2011 222  8 10 1300  -23.8  995.5    2.0  156.0  444.0  444.0
2011 222  8 10 1400  -22.5  995.0    0.0    0.0  444.0  444.0
2011 222  8 10 1500  -22.6  994.6    0.0    0.0  444.0  444.0
2011 222  8 10 1600  -22.6  994.0    0.0    0.0  444.0  444.0
2011 222  8 10 1700  -22.4  993.5    0.0    0.0  444.0  444.0
2011 222  8 10 1800  -22.0  992.6    0.0    0.0  444.0  444.0
2011 222  8 10 1900  -19.5  991.4    0.5  229.0  444.0  444.0
2011 222  8 10 2000  -15.0  990.3    3.2  228.0  444.0  444.0
2011 222  8 10 2100  -15.5  989.1    4.7  211.0  444.0  444.0
2011 222  8 10 2200  -15.5  988.0    3.7  211.0  444.0  444.0
2011 222  8 10 2300  -14.6  987.1    0.0    0.0  444.0  444.0
2011 223  8 11 0000  -22.4  986.2    0.2  159.0  444.0  444.0
2011 223  8 11 0100  -18.6  985.3    0.0    0.0  444.0  444.0
2011 223  8 11 0200  -16.2  984.5    1.7  238.0  444.0  444.0
2011 223  8 11 0300  -17.1  983.5    1.2  304.0  444.0  444.0
2011 223  8 11 0400  -15.6  982.5    0.0    0.0  444.0  444.0
2011 223  8 11 0500  -18.4  981.4    1.7  347.0  444.0  444.0
2011 223  8 11 0600  -23.4  980.2    2.2  136.0  444.0  444.0
2011 223  8 11 0700  -21.1  979.5    1.0  163.0  444.0  444.0
2011 223  8 11 0800  -18.9  978.9    1.7  138.0  444.0  444.0
2011 223  8 11 0900  -18.9  978.2    2.2  229.0  444.0  444.0
2011 223  8 11 1000  -17.2  977.5    0.7  143.0  444.0  444.0
2011 223  8 11 1100  -18.4  976.8    0.0    0.0  444.0  444.0
2011 223  8 11 1200  -18.0  976.3    0.0    0.0  444.0  444.0
2011 223  8 11 1300  -16.5  975.9    1.2  248.0  444.0  444.0
2011 223  8 11 1400  -16.1  975.0    1.2  225.0  444.0  444.0
2011 223  8 11 1500  -22.8  974.8    1.7  136.0  444.0  444.0
2011 223  8 11 1600  -22.9  974.3    0.0    0.0  444.0  444.0
2011 223  8 11 1700  -22.0  973.9    0.2  145.0  444.0  444.0
2011 223  8 11 1800  -26.0  973.4    1.2  141.0  444.0  444.0
2011 223  8 11 1900  -25.5  973.0    1.7  142.0  444.0  444.0
2011 223  8 11 2000  -26.1  972.6    2.2  134.0  444.0  444.0
2011 223  8 11 2100  -26.1  972.4    2.2  131.0  444.0  444.0
2011 223  8 11 2200  -26.2  972.2    1.7  141.0  444.0  444.0
2011 223  8 11 2300  -26.0  972.0    0.7  153.0  444.0  444.0
2011 224  8 12 0000  -26.1  971.5    2.5  146.0  444.0  444.0
2011 224  8 12 0100  -26.8  971.2    2.9  143.0  444.0  444.0
2011 224  8 12 0200  -25.6  971.2    2.5  142.0  444.0  444.0
2011 224  8 12 0300  -26.9  971.3    5.9  146.0  444.0  444.0
2011 224  8 12 0400  -25.4  971.5    3.7  143.0  444.0  444.0
2011 224  8 12 0500  -25.0  971.5    3.9  145.0  444.0  444.0
2011 224  8 12 0600  -24.4  971.7    3.4  145.0  444.0  444.0
2011 224  8 12 0700  -25.6  972.1    2.7  125.0  444.0  444.0
2011 224  8 12 0800  -25.0  972.4    0.0    0.0  444.0  444.0
2011 224  8 12 0900  -25.4  973.2    2.2  152.0  444.0  444.0
2011 224  8 12 1000  -25.6  973.6    1.5  104.0  444.0  444.0
2011 224  8 12 1100  -26.9  974.4    2.9  145.0  444.0  444.0
2011 224  8 12 1200  -27.5  975.3    3.2  135.0  444.0  444.0
2011 224  8 12 1300  -25.4  976.0    1.2  143.0  444.0  444.0
2011 224  8 12 1400  -24.8  976.4    0.0    0.0  444.0  444.0
2011 224  8 12 1500  -24.1  977.1    0.0    0.0  444.0  444.0
2011 224  8 12 1600  -23.9  977.9    0.2  309.0  444.0  444.0
2011 224  8 12 1700  -23.6  978.4    1.0  280.0  444.0  444.0
2011 224  8 12 1800  -22.4  979.1    1.0  200.0  444.0  444.0
2011 224  8 12 1900  -22.1  979.9    2.5  150.0  444.0  444.0
2011 224  8 12 2000  -20.9  980.5    0.0    0.0  444.0  444.0
2011 224  8 12 2100  -23.6  980.8    4.9  246.0  444.0  444.0
2011 224  8 12 2200  -21.8  981.9    3.9  146.0  444.0  444.0
2011 224  8 12 2300  -21.9  982.6    2.2  132.0  444.0  444.0
2011 225  8 13 0000  -21.2  983.3    1.0  257.0  444.0  444.0
2011 225  8 13 0100  -20.9  983.9    0.0    0.0  444.0  444.0
2011 225  8 13 0200  -21.4  984.7    1.2  238.0  444.0  444.0
2011 225  8 13 0300  -22.4  985.1    0.0    0.0  444.0  444.0
2011 225  8 13 0400  -21.9  985.5    0.0    0.0  444.0  444.0
2011 225  8 13 0500  -21.2  985.9    2.9  301.0  444.0  444.0
2011 225  8 13 0600  -20.6  986.2    1.2  360.0  444.0  444.0
2011 225  8 13 0700  -21.4  987.3    1.5  316.0  444.0  444.0
2011 225  8 13 0800  -18.2  987.8    3.7  208.0  444.0  444.0
2011 225  8 13 0900  -20.4  988.7    4.2  156.0  444.0  444.0
2011 225  8 13 1000  -19.0  989.4    3.9  145.0  444.0  444.0
2011 225  8 13 1100  -18.8  989.7    7.4  135.0  444.0  444.0
2011 225  8 13 1200  -17.8  990.5    5.6  150.0  444.0  444.0
2011 225  8 13 1300  -15.6  990.6    5.9  162.0  444.0  444.0
2011 225  8 13 1400  -15.6  990.9    6.9  152.0  444.0  444.0
2011 225  8 13 1500  -14.8  991.3    4.7  173.0  444.0  444.0
2011 225  8 13 1600  -14.2  991.6    4.2  176.0  444.0  444.0
2011 225  8 13 1700  -13.6  991.4    4.7  197.0  444.0  444.0
2011 225  8 13 1800  -13.4  991.2    8.1  177.0  444.0  444.0
2011 225  8 13 1900  -13.8  991.5    5.9  179.0  444.0  444.0
2011 225  8 13 2000  -14.0  991.7    4.9  195.0  444.0  444.0
2011 225  8 13 2100  -15.8  992.7    8.6  159.0  444.0  444.0
2011 225  8 13 2200  -16.5  992.7    7.4  131.0  444.0  444.0
2011 225  8 13 2300  -16.1  993.2    5.6  131.0  444.0  444.0
2011 226  8 14 0000  -16.1  993.4    5.6  111.0  444.0  444.0
2011 226  8 14 0100  -15.9  993.4    8.1  112.0  444.0  444.0
2011 226  8 14 0200  -13.5  993.6    4.7  135.0  444.0  444.0
2011 226  8 14 0300  -13.1  993.8    6.9  183.0  444.0  444.0
2011 226  8 14 0400  -16.0  993.8    9.8  114.0  444.0  444.0
2011 226  8 14 0500  -15.8  994.7    7.4  127.0  444.0  444.0
2011 226  8 14 0600  -15.5  994.8    7.1  145.0  444.0  444.0
2011 226  8 14 0700  -15.4  995.0    9.1  143.0  444.0  444.0
2011 226  8 14 0800  -15.2  994.9    7.8  129.0  444.0  444.0
2011 226  8 14 0900  -14.9  995.4    0.0    0.0  444.0  444.0
2011 226  8 14 1000  -15.4  995.6    0.7  323.0  444.0  444.0
2011 226  8 14 1100  -15.8  995.5    1.0   39.0  444.0  444.0
2011 226  8 14 1200  -15.2  995.5    0.0    0.0  444.0  444.0
2011 226  8 14 1300  -15.0  995.3    0.0    0.0  444.0  444.0
2011 226  8 14 1400  -15.2  994.9    1.7  250.0  444.0  444.0
2011 226  8 14 1500  -16.1  994.8    0.0    0.0  444.0  444.0
2011 226  8 14 1600  -20.8  994.7    2.9  340.0  444.0  444.0
2011 226  8 14 1700  -20.1  994.3    2.2  186.0  444.0  444.0
2011 226  8 14 1800  -19.8  993.9    0.0    0.0  444.0  444.0
2011 226  8 14 1900  -18.1  993.4    0.7  224.0  444.0  444.0
2011 226  8 14 2000  -20.0  993.2    1.5  149.0  444.0  444.0
2011 226  8 14 2100  -22.4  992.7    1.7  136.0  444.0  444.0
2011 226  8 14 2200  -24.9  992.3    0.7  138.0  444.0  444.0
2011 226  8 14 2300  -25.4  991.9    2.2  145.0  444.0  444.0
2011 227  8 15 0000  -24.5  991.8    1.2  159.0  444.0  444.0
2011 227  8 15 0100  -25.4  990.9    2.2  153.0  444.0  444.0
2011 227  8 15 0200  -25.0  990.8    2.9  150.0  444.0  444.0
2011 227  8 15 0300  -25.8  990.2    3.2  142.0  444.0  444.0
2011 227  8 15 0400  -26.0  990.0    3.7  132.0  444.0  444.0
2011 227  8 15 0500  -26.0  989.9    2.7  141.0  444.0  444.0
2011 227  8 15 0600  -25.5  989.7    4.4  159.0  444.0  444.0
2011 227  8 15 0700  -25.5  989.6    4.9  158.0  444.0  444.0
2011 227  8 15 0800  -26.1  989.5    5.1  129.0  444.0  444.0
2011 227  8 15 0900  -26.8  989.4    5.4  131.0  444.0  444.0
2011 227  8 15 1000  -26.0  989.0    5.6  138.0  444.0  444.0
2011 227  8 15 1100  -27.4  988.4    3.4  145.0  444.0  444.0
2011 227  8 15 1200  -28.9  987.9    6.1  134.0  444.0  444.0
2011 227  8 15 1300  -27.5  987.8    5.9  131.0  444.0  444.0
2011 227  8 15 1400  -28.1  987.4    6.4  131.0  444.0  444.0
2011 227  8 15 1500  -27.4  986.9    8.8  136.0  444.0  444.0
2011 227  8 15 1600  -26.8  986.4    9.1  141.0  444.0  444.0
2011 227  8 15 1700  -27.4  985.9    7.4  139.0  444.0  444.0
2011 227  8 15 1800  -27.0  985.4    5.6  145.0  444.0  444.0
2011 227  8 15 1900  -27.2  985.3    8.1  138.0  444.0  444.0
2011 227  8 15 2000  -26.8  985.1    9.6  152.0  444.0  444.0
2011 227  8 15 2100  -26.0  985.0    8.1  162.0  444.0  444.0
2011 227  8 15 2200  -24.9  984.6    8.1  146.0  444.0  444.0
2011 227  8 15 2300  -24.4  984.3    8.6  146.0  444.0  444.0
2011 228  8 16 0000  -27.5  984.9    4.2  152.0  444.0  444.0
2011 228  8 16 0100  -24.8  985.0    6.9  159.0  444.0  444.0
2011 228  8 16 0200  -28.5  985.3    4.7  120.0  444.0  444.0
2011 228  8 16 0300  -28.9  986.0    1.7  127.0  444.0  444.0
2011 228  8 16 0400  -28.4  986.6    0.2  128.0  444.0  444.0
2011 228  8 16 0500  -23.6  986.9    1.5  205.0  444.0  444.0
2011 228  8 16 0600  -24.5  987.1    2.9  233.0  444.0  444.0
2011 228  8 16 0700  -24.9  987.3    2.9  257.0  444.0  444.0
2011 228  8 16 0800  -25.1  987.4    2.7  309.0  444.0  444.0
2011 228  8 16 0900  -24.5  987.0    4.7  305.0  444.0  444.0
2011 228  8 16 1000  -25.5  986.4    1.7  323.0  444.0  444.0
2011 228  8 16 1100  -25.8  985.8    1.0  321.0  444.0  444.0
2011 228  8 16 1200  -25.8  986.0    2.7  292.0  444.0  444.0
