Year: 2007  Month: 05  ID: LDA  ARGOS: 21362  Name: Linda               
Lat: 78.43S  Lon: 168.43E  Elev:   42m
2007 127  5  7 0300  -14.2  988.1    8.8  231.0   91.0    1.1
2007 127  5  7 0400  -12.0  987.6   12.3  204.0   90.5    1.4
2007 127  5  7 0500  -13.1  987.8   10.1  200.0   89.6    0.8
2007 127  5  7 0600  -14.9  988.7    6.8  215.0   87.4    0.4
2007 127  5  7 0700  -17.1  988.7    8.0  201.0   92.7    0.1
2007 127  5  7 0800  -16.8  989.0    9.4  218.0   93.6    0.0
2007 127  5  7 0900  -17.1  989.7   10.7  215.0   93.2    0.1
2007 127  5  7 1000  -17.1  989.9    9.2  225.0   92.3    0.1
2007 127  5  7 1100  -17.9  989.2    6.0  205.0   89.2    0.7
2007 127  5  7 1200  -16.5  989.6    8.4  224.0   90.5    1.5
2007 127  5  7 1300  -18.9  989.2    8.4  200.0   92.7    0.4
2007 127  5  7 1400  -20.2  989.5   11.1  193.0   91.8    0.3
2007 127  5  7 1500  -20.2  989.7   10.1  205.0   91.4    0.4
2007 127  5  7 1600  -20.2  989.7   12.5  202.0   91.0    0.4
2007 127  5  7 1700  -19.1  989.3   11.5  218.0   91.4    0.6
2007 127  5  7 1800  -16.5  988.7   12.7  218.0   89.6    0.9
2007 127  5  7 1900  -17.1  989.0   12.1  205.0   86.6    0.7
2007 127  5  7 2000  -19.1  988.4   12.5  201.0   91.0    0.4
2007 127  5  7 2100  -20.1  988.7   10.3  201.0   90.1    0.4
2007 127  5  7 2200  -20.2  988.3   10.7  191.0   90.5    0.5
2007 127  5  7 2300  -20.8  988.4   10.5  195.0   91.0    0.3
2007 128  5  8 0000  -20.9  988.4    8.8  190.0   89.6    0.6
2007 128  5  8 0100  -22.2  988.1    6.6  190.0   87.4    0.5
2007 128  5  8 0200  -23.6  987.5    6.4  180.0   85.7    0.4
2007 128  5  8 0300  -25.0  987.1    3.9  173.0   85.7    0.5
2007 128  5  8 0400  -25.5  986.6    4.3  150.0   86.1    0.8
2007 128  5  8 0500  -26.6  986.1    2.7  142.0   85.2    1.0
2007 128  5  8 0600  -27.4  985.8    1.9  117.0   83.9    1.3
2007 128  5  8 0700  -26.6  986.1    1.0  295.0   86.1    3.2
2007 128  5  8 0800  -26.6  985.9    1.9  352.0   86.6    3.8
2007 128  5  8 0900  -29.0  985.7    2.5    6.0   82.2    2.0
2007 128  5  8 1000  -27.2  985.6    2.9  353.0   85.2    3.8
2007 128  5  8 1100  -28.2  985.5    1.4   39.0   83.5    3.3
2007 128  5  8 1200  -28.0  985.3    3.1   73.0   83.0    3.2
2007 128  5  8 1300  -28.9  985.5    1.2  156.0   82.2    3.8
2007 128  5  8 1400  -29.1  986.1    3.5  150.0   81.7    2.9
2007 128  5  8 1500  -30.2  986.7    4.9  180.0   81.3    1.4
2007 128  5  8 1600  -26.6  987.1    3.9  177.0   85.7    1.7
2007 128  5  8 1700  -26.8  986.7    2.9  138.0   83.9    1.4
2007 128  5  8 1800  -26.4  986.4    3.5  121.0   84.8    1.6
2007 128  5  8 1900  -29.2  986.8    2.1  325.0   82.6    1.9
2007 128  5  8 2000  -28.8  986.7    1.8  315.0   82.6    2.8
2007 128  5  8 2100  -24.9  987.3    1.2  312.0   87.0    3.4
2007 128  5  8 2200  -26.0  987.1    2.7   10.0   85.2    0.5
2007 128  5  8 2300  -24.9  986.8    2.9  360.0   87.4    0.2
2007 129  5  9 0000  -22.2  987.4    0.8  259.0   89.6    0.8
2007 129  5  9 0100  -16.4  986.6    9.4  214.0   94.9    0.4
2007 129  5  9 0200  -16.9  986.6   12.3  218.0   94.5    0.3
2007 129  5  9 0300  -17.1  986.5   13.6  212.0   93.6    0.2
2007 129  5  9 0400  -17.9  987.0   11.7  219.0   92.7    0.1
2007 129  5  9 0500  -18.5  987.2   11.7  210.0   92.7    0.2
2007 129  5  9 0600  -22.2  987.3    9.2  187.0   88.8   -0.4
2007 129  5  9 0700  -23.8  987.7    8.8  179.0   88.3   -0.1
2007 129  5  9 0800  -25.1  987.9    7.0  179.0   87.0    0.1
2007 129  5  9 0900  -24.6  987.8    7.0  162.0   88.3    0.6
2007 129  5  9 1000  -21.4  987.9    6.4  176.0   91.0    0.2
2007 129  5  9 1100  -19.2  988.2    5.8  222.0   92.7    0.4
2007 129  5  9 1200  -18.9  987.4    6.6  198.0   90.1    0.5
2007 129  5  9 1300  -18.4  987.0    5.3  231.0   90.5    0.4
2007 129  5  9 1400  -20.6  986.8    1.4  253.0   89.2   -0.1
2007 129  5  9 1500  -21.5  986.3    0.2  305.0   89.6   -0.1
2007 129  5  9 1600  -21.9  985.9    0.0    0.0   90.1    0.1
2007 129  5  9 1700  -21.5  985.3    1.2  204.0   90.1    0.2
2007 129  5  9 1800  -21.2  985.2    1.6  195.0   90.1    0.5
2007 129  5  9 1900  -20.0  985.0    1.9  208.0   88.8    1.7
2007 129  5  9 2000  -22.0  984.5    3.9  187.0   87.0    0.4
2007 129  5  9 2100  -22.8  984.3    6.0  176.0   80.8    0.1
2007 129  5  9 2200  -24.5  984.3    6.0  183.0   82.2    0.5
2007 129  5  9 2300  -24.2  983.9    7.4  194.0   81.7    0.4
2007 130  5 10 0000  -24.4  983.8    6.6  211.0   80.4    0.6
2007 130  5 10 0100  -25.2  983.6    4.3  201.0   79.5    0.8
2007 130  5 10 0200  -26.0  983.4    3.7  229.0   82.2    1.0
2007 130  5 10 0300  -26.2  983.0    5.3  217.0   82.2    0.7
2007 130  5 10 0400  -26.6  982.5    3.9  224.0   84.4    0.8
2007 130  5 10 0500  -26.9  981.9    4.9  181.0   84.4    1.3
2007 130  5 10 0600  -28.1  981.9    3.3  173.0   83.0    1.0
2007 130  5 10 0700  -22.8  981.4    2.5  239.0   85.7    6.9
2007 130  5 10 0800  -25.9  981.0    3.5  260.0   85.7    2.2
2007 130  5 10 0900  -28.6  980.4    2.5  271.0   82.2    0.5
2007 130  5 10 1000  -27.5  979.7    2.7  291.0   83.9    0.7
2007 130  5 10 1100  -24.9  979.3    3.1  266.0   87.0    0.9
2007 130  5 10 1200  -21.0  979.0    3.5  256.0   91.4    1.1
