Year: 2002  Month: 07  ID: BUT  ARGOS:  8902  Name: Butler Island       
2002 197  7 16 1600  -29.5  981.6  444.0  444.0  444.0  444.0
2002 197  7 16 1700  -30.2  982.0  444.0  444.0  444.0  444.0
2002 197  7 16 1800  -29.8  982.0  444.0  444.0  444.0  444.0
2002 197  7 16 1900  444.0  444.0  444.0  444.0  444.0  444.0
2002 197  7 16 2000  -31.5  982.2  444.0  444.0  444.0  444.0
2002 197  7 16 2100  -32.4  982.5  444.0  444.0  444.0  444.0
2002 197  7 16 2200  -32.1  982.8  444.0  444.0  444.0  444.0
2002 197  7 16 2300  -32.1  983.2  444.0  444.0  444.0  444.0
2002 198  7 17 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002 198  7 17 0100  -32.2  983.8  444.0  444.0  444.0  444.0
2002 198  7 17 0200  -32.2  983.9  444.0  444.0  444.0  444.0
2002 198  7 17 0300  -31.9  984.2  444.0  444.0  444.0  444.0
2002 198  7 17 0400  -31.1  984.7  444.0  444.0  444.0  444.0
2002 198  7 17 0500  444.0  444.0  444.0  444.0  444.0  444.0
2002 198  7 17 0600  -32.9  985.1  444.0  444.0  444.0  444.0
2002 198  7 17 0700  -33.4  985.7  444.0  444.0  444.0  444.0
2002 198  7 17 0800  -33.5  986.4  444.0  444.0  444.0  444.0
2002 198  7 17 0900  -33.6  987.0  444.0  444.0  444.0  444.0
2002 198  7 17 1000  -33.8  987.2  444.0  444.0  444.0  444.0
2002 198  7 17 1100  -32.8  988.1  444.0  444.0  444.0  444.0
2002 198  7 17 1200  -33.0  988.6  444.0  444.0  444.0  444.0
2002 198  7 17 1300  -33.4  989.0  444.0  444.0  444.0  444.0
2002 198  7 17 1400  -33.4  989.4  444.0  444.0  444.0  444.0
2002 198  7 17 1500  -33.5  989.5  444.0  444.0  444.0  444.0
2002 198  7 17 1600  -34.1  990.0  444.0  444.0  444.0  444.0
2002 198  7 17 1700  444.0  444.0  444.0  444.0  444.0  444.0
2002 198  7 17 1800  -33.5  990.7  444.0  444.0  444.0  444.0
2002 198  7 17 1900  -33.4  991.3  444.0  444.0  444.0  444.0
2002 198  7 17 2000  -33.4  991.6  444.0  444.0  444.0  444.0
2002 198  7 17 2100  -33.6  991.8  444.0  444.0  444.0  444.0
2002 198  7 17 2200  -32.8  991.9  444.0  444.0  444.0  444.0
2002 198  7 17 2300  -32.6  991.7  444.0  444.0  444.0  444.0
2002 199  7 18 0000  -32.8  991.8  444.0  444.0  444.0  444.0
2002 199  7 18 0100  -31.6  991.7  444.0  444.0  444.0  444.0
2002 199  7 18 0200  -30.8  991.7  444.0  444.0  444.0  444.0
2002 199  7 18 0300  -31.8  991.4  444.0  444.0  444.0  444.0
2002 199  7 18 0400  -31.1  991.3  444.0  444.0  444.0  444.0
2002 199  7 18 0500  -30.5  990.9  444.0  444.0  444.0  444.0
2002 199  7 18 0600  -31.0  990.7  444.0  444.0  444.0  444.0
2002 199  7 18 0700  -30.4  990.5  444.0  444.0  444.0  444.0
2002 199  7 18 0800  -30.0  990.1  444.0  444.0  444.0  444.0
2002 199  7 18 0900  -30.0  989.7  444.0  444.0  444.0  444.0
2002 199  7 18 1000  -30.2  989.5  444.0  444.0  444.0  444.0
2002 199  7 18 1100  -30.4  989.1  444.0  444.0  444.0  444.0
2002 199  7 18 1200  -30.4  988.8  444.0  444.0  444.0  444.0
2002 199  7 18 1300  -30.4  988.7  444.0  444.0  444.0  444.0
2002 199  7 18 1400  -30.9  988.5  444.0  444.0  444.0  444.0
2002 199  7 18 1500  444.0  444.0  444.0  444.0  444.0  444.0
2002 199  7 18 1600  -31.4  988.2  444.0  444.0  444.0  444.0
2002 199  7 18 1700  -31.5  988.0  444.0  444.0  444.0  444.0
2002 199  7 18 1800  -32.2  987.9  444.0  444.0  444.0  444.0
2002 199  7 18 1900  -29.6  987.6  444.0  444.0  444.0  444.0
2002 199  7 18 2000  -29.6  987.4  444.0  444.0  444.0  444.0
2002 199  7 18 2100  -29.2  987.4  444.0  444.0  444.0  444.0
2002 199  7 18 2200  -29.6  987.4  444.0  444.0  444.0  444.0
2002 199  7 18 2300  -30.2  987.5  444.0  444.0  444.0  444.0
2002 200  7 19 0000  -29.2  987.5  444.0  444.0  444.0  444.0
2002 200  7 19 0100  -28.6  987.3  444.0  444.0  444.0  444.0
2002 200  7 19 0200  -28.2  987.5  444.0  444.0  444.0  444.0
2002 200  7 19 0300  -28.8  987.5  444.0  444.0  444.0  444.0
2002 200  7 19 0400  -28.6  987.3  444.0  444.0  444.0  444.0
2002 200  7 19 0500  -29.1  986.9  444.0  444.0  444.0  444.0
2002 200  7 19 0600  -28.1  987.1  444.0  444.0  444.0  444.0
2002 200  7 19 0700  -27.9  987.0  444.0  444.0  444.0  444.0
2002 200  7 19 0800  -28.5  986.7  444.0  444.0  444.0  444.0
2002 200  7 19 0900  -28.1  986.7  444.0  444.0  444.0  444.0
2002 200  7 19 1000  -27.2  986.1  444.0  444.0  444.0  444.0
2002 200  7 19 1100  -26.9  985.7  444.0  444.0  444.0  444.0
2002 200  7 19 1200  -27.2  985.8  444.0  444.0  444.0  444.0
2002 200  7 19 1300  444.0  444.0  444.0  444.0  444.0  444.0
2002 200  7 19 1400  -27.9  985.7  444.0  444.0  444.0  444.0
2002 200  7 19 1500  -27.9  985.5  444.0  444.0  444.0  444.0
2002 200  7 19 1600  -28.0  985.4  444.0  444.0  444.0  444.0
2002 200  7 19 1700  -27.9  985.0  444.0  444.0  444.0  444.0
2002 200  7 19 1800  -27.9  984.8  444.0  444.0  444.0  444.0
2002 200  7 19 1900  -27.6  984.7  444.0  444.0  444.0  444.0
2002 200  7 19 2000  -29.1  984.9  444.0  444.0  444.0  444.0
2002 200  7 19 2100  -29.0  985.0  444.0  444.0  444.0  444.0
2002 200  7 19 2200  -29.1  985.2  444.0  444.0  444.0  444.0
2002 200  7 19 2300  -29.2  985.4  444.0  444.0  444.0  444.0
2002 201  7 20 0000  -29.2  985.7  444.0  444.0  444.0  444.0
2002 201  7 20 0100  -29.6  985.7  444.0  444.0  444.0  444.0
2002 201  7 20 0200  -29.1  985.8  444.0  444.0  444.0  444.0
2002 201  7 20 0300  -29.4  986.0  444.0  444.0  444.0  444.0
2002 201  7 20 0400  -29.2  986.1  444.0  444.0  444.0  444.0
2002 201  7 20 0500  -29.1  986.2  444.0  444.0  444.0  444.0
2002 201  7 20 0600  -29.2  986.1  444.0  444.0  444.0  444.0
2002 201  7 20 0700  -29.1  986.1  444.0  444.0  444.0  444.0
2002 201  7 20 0800  -29.1  986.2  444.0  444.0  444.0  444.0
2002 201  7 20 0900  -29.1  986.1  444.0  444.0  444.0  444.0
2002 201  7 20 1000  -28.8  986.3  444.0  444.0  444.0  444.0
2002 201  7 20 1100  -28.6  986.5  444.0  444.0  444.0  444.0
2002 201  7 20 1200  -30.0  986.9  444.0  444.0  444.0  444.0
2002 201  7 20 1300  -30.0  987.1  444.0  444.0  444.0  444.0
2002 201  7 20 1400  -29.4  987.8  444.0  444.0  444.0  444.0
2002 201  7 20 1500  -28.8  987.8  444.0  444.0  444.0  444.0
2002 201  7 20 1600  -28.4  987.6  444.0  444.0  444.0  444.0
2002 201  7 20 1700  -29.9  987.6  444.0  444.0  444.0  444.0
2002 201  7 20 1800  -28.8  987.6  444.0  444.0  444.0  444.0
2002 201  7 20 1900  -28.2  987.7  444.0  444.0  444.0  444.0
2002 201  7 20 2000  -27.6  987.5  444.0  444.0  444.0  444.0
2002 201  7 20 2100  -28.8  987.9  444.0  444.0  444.0  444.0
2002 201  7 20 2200  -28.6  987.9  444.0  444.0  444.0  444.0
2002 201  7 20 2300  -28.6  987.8  444.0  444.0  444.0  444.0
2002 202  7 21 0000  -29.1  988.2  444.0  444.0  444.0  444.0
2002 202  7 21 0100  -29.2  988.0  444.0  444.0  444.0  444.0
2002 202  7 21 0200  -28.8  988.2  444.0  444.0  444.0  444.0
2002 202  7 21 0300  -29.2  988.4  444.0  444.0  444.0  444.0
2002 202  7 21 0400  -29.2  988.4  444.0  444.0  444.0  444.0
2002 202  7 21 0500  -29.0  988.5  444.0  444.0  444.0  444.0
2002 202  7 21 0600  -28.8  988.3  444.0  444.0  444.0  444.0
2002 202  7 21 0700  -29.0  988.6  444.0  444.0  444.0  444.0
2002 202  7 21 0800  -29.1  988.2  444.0  444.0  444.0  444.0
2002 202  7 21 0900  -29.1  988.4  444.0  444.0  444.0  444.0
2002 202  7 21 1000  -29.6  988.3  444.0  444.0  444.0  444.0
2002 202  7 21 1100  -29.4  988.1  444.0  444.0  444.0  444.0
2002 202  7 21 1200  -29.8  988.3  444.0  444.0  444.0  444.0
2002 202  7 21 1300  444.0  988.0  444.0  444.0  444.0  444.0
2002 202  7 21 1400  -30.0  987.8  444.0  444.0  444.0  444.0
2002 202  7 21 1500  -28.8  987.3  444.0  444.0  444.0  444.0
2002 202  7 21 1600  -28.2  986.9  444.0  444.0  444.0  444.0
2002 202  7 21 1700  -28.1  986.6  444.0  444.0  444.0  444.0
2002 202  7 21 1800  -28.1  986.3  444.0  444.0  444.0  444.0
2002 202  7 21 1900  -28.1  985.6  444.0  444.0  444.0  444.0
2002 202  7 21 2000  -27.5  985.7  444.0  444.0  444.0  444.0
2002 202  7 21 2100  -26.8  985.9  444.0  444.0  444.0  444.0
2002 202  7 21 2200  -25.8  985.9  444.0  444.0  444.0  444.0
2002 202  7 21 2300  -25.8  985.8  444.0  444.0  444.0  444.0
2002 203  7 22 0000  -25.2  986.2  444.0  444.0  444.0  444.0
2002 203  7 22 0100  -25.6  987.5  444.0  444.0  444.0  444.0
2002 203  7 22 0200  -25.2  988.3  444.0  444.0  444.0  444.0
2002 203  7 22 0300  -26.8  988.8  444.0  444.0  444.0  444.0
2002 203  7 22 0400  -27.9  989.5  444.0  444.0  444.0  444.0
2002 203  7 22 0500  -28.8  990.2  444.0  444.0  444.0  444.0
2002 203  7 22 0600  -28.8  991.5  444.0  444.0  444.0  444.0
2002 203  7 22 0700  -29.1  992.3  444.0  444.0  444.0  444.0
2002 203  7 22 0800  -29.9  992.7  444.0  444.0  444.0  444.0
2002 203  7 22 0900  -30.4  993.3  444.0  444.0  444.0  444.0
2002 203  7 22 1000  -30.5  993.5  444.0  444.0  444.0  444.0
2002 203  7 22 1100  -30.6  993.9  444.0  444.0  444.0  444.0
2002 203  7 22 1200  -30.9  994.3  444.0  444.0  444.0  444.0
2002 203  7 22 1300  -31.4  994.8  444.0  444.0  444.0  444.0
2002 203  7 22 1400  -31.8  995.0  444.0  444.0  444.0  444.0
2002 203  7 22 1500  -31.1  994.9  444.0  444.0  444.0  444.0
2002 203  7 22 1600  444.0  444.0  444.0  444.0  444.0  444.0
2002 203  7 22 1700  -30.4  995.4  444.0  444.0  444.0  444.0
2002 203  7 22 1800  -30.9  995.6  444.0  444.0  444.0  444.0
2002 203  7 22 1900  -30.4  995.6  444.0  444.0  444.0  444.0
2002 203  7 22 2000  -30.6  995.5  444.0  444.0  444.0  444.0
2002 203  7 22 2100  -31.0  995.5  444.0  444.0  444.0  444.0
2002 203  7 22 2200  -30.9  995.5  444.0  444.0  444.0  444.0
2002 203  7 22 2300  -31.8  995.7  444.0  444.0  444.0  444.0
2002 204  7 23 0000  -31.5  995.7  444.0  444.0  444.0  444.0
2002 204  7 23 0100  -31.4  995.8  444.0  444.0  444.0  444.0
2002 204  7 23 0200  -31.1  995.5  444.0  444.0  444.0  444.0
2002 204  7 23 0300  -31.1  995.5  444.0  444.0  444.0  444.0
2002 204  7 23 0400  -30.4  995.4  444.0  444.0  444.0  444.0
2002 204  7 23 0500  -30.2  995.3  444.0  444.0  444.0  444.0
2002 204  7 23 0600  -30.5  995.1  444.0  444.0  444.0  444.0
2002 204  7 23 0700  -30.4  994.9  444.0  444.0  444.0  444.0
2002 204  7 23 0800  -29.9  994.3  444.0  444.0  444.0  444.0
2002 204  7 23 0900  -30.0  994.1  444.0  444.0  444.0  444.0
2002 204  7 23 1000  -31.0  993.7  444.0  444.0  444.0  444.0
2002 204  7 23 1100  -31.0  993.2  444.0  444.0  444.0  444.0
2002 204  7 23 1200  -31.4  993.0  444.0  444.0  444.0  444.0
2002 204  7 23 1300  -31.6  992.4  444.0  444.0  444.0  444.0
2002 204  7 23 1400  -32.2  992.1  444.0  444.0  444.0  444.0
2002 204  7 23 1500  -32.6  991.8  444.0  444.0  444.0  444.0
2002 204  7 23 1600  444.0  444.0  444.0  444.0  444.0  444.0
2002 204  7 23 1700  -32.4  991.7  444.0  444.0  444.0  444.0
2002 204  7 23 1800  -32.6  991.0  444.0  444.0  444.0  444.0
2002 204  7 23 1900  -32.6  990.6  444.0  444.0  444.0  444.0
2002 204  7 23 2000  -33.0  991.0  444.0  444.0  444.0  444.0
2002 204  7 23 2100  444.0  444.0  444.0  444.0  444.0  444.0
2002 204  7 23 2200  -32.6  991.1  444.0  444.0  444.0  444.0
2002 204  7 23 2300  -31.6  991.4  444.0  444.0  444.0  444.0
2002 205  7 24 0000  -31.6  991.2  444.0  444.0  444.0  444.0
2002 205  7 24 0100  -31.5  991.2  444.0  444.0  444.0  444.0
2002 205  7 24 0200  -30.9  991.4  444.0  444.0  444.0  444.0
2002 205  7 24 0300  -29.9  991.4  444.0  444.0  444.0  444.0
2002 205  7 24 0400  -30.0  991.3  444.0  444.0  444.0  444.0
2002 205  7 24 0500  -29.6  991.0  444.0  444.0  444.0  444.0
2002 205  7 24 0600  -29.4  991.2  444.0  444.0  444.0  444.0
2002 205  7 24 0700  -29.1  991.0  444.0  444.0  444.0  444.0
2002 205  7 24 0800  -29.4  991.0  444.0  444.0  444.0  444.0
2002 205  7 24 0900  444.0  444.0  444.0  444.0  444.0  444.0
2002 205  7 24 1000  -29.9  991.1  444.0  444.0  444.0  444.0
2002 205  7 24 1100  -29.6  991.3  444.0  444.0  444.0  444.0
2002 205  7 24 1200  -29.6  991.5  444.0  444.0  444.0  444.0
2002 205  7 24 1300  -29.1  991.1  444.0  444.0  444.0  444.0
2002 205  7 24 1400  444.0  444.0  444.0  444.0  444.0  444.0
2002 205  7 24 1500  -27.6  990.9  444.0  444.0  444.0  444.0
2002 205  7 24 1600  -27.9  990.8  444.0  444.0  444.0  444.0
2002 205  7 24 1700  -28.8  990.7  444.0  444.0  444.0  444.0
2002 205  7 24 1800  -28.1  990.5  444.0  444.0  444.0  444.0
2002 205  7 24 1900  -28.6  990.3  444.0  444.0  444.0  444.0
2002 205  7 24 2000  -29.6  990.3  444.0  444.0  444.0  444.0
2002 205  7 24 2100  -29.1  989.5  444.0  444.0  444.0  444.0
2002 205  7 24 2200  -25.2  989.0  444.0  444.0  444.0  444.0
2002 205  7 24 2300  -27.4  988.8  444.0  444.0  444.0  444.0
2002 206  7 25 0000  -26.2  988.5  444.0  444.0  444.0  444.0
2002 206  7 25 0100  -25.2  988.3  444.0  444.0  444.0  444.0
2002 206  7 25 0200  444.0  987.9  444.0  444.0  444.0  444.0
2002 206  7 25 0300  -26.4  987.5  444.0  444.0  444.0  444.0
2002 206  7 25 0400  444.0  987.0  444.0  444.0  444.0  444.0
2002 206  7 25 0500  444.0  444.0  444.0  444.0  444.0  444.0
2002 206  7 25 0600  -27.0  986.3  444.0  444.0  444.0  444.0
2002 206  7 25 0700  -27.2  985.8  444.0  444.0  444.0  444.0
2002 206  7 25 0800  -25.0  985.7  444.0  444.0  444.0  444.0
2002 206  7 25 0900  -23.1  985.3  444.0  444.0  444.0  444.0
2002 206  7 25 1000  -21.4  985.5  444.0  444.0  444.0  444.0
2002 206  7 25 1100  -11.1  985.4  444.0  444.0  444.0  444.0
2002 206  7 25 1200  444.0  444.0  444.0  444.0  444.0  444.0
2002 206  7 25 1300  -12.0  985.3  444.0  444.0  444.0  444.0
2002 206  7 25 1400  -10.6  985.3  444.0  444.0  444.0  444.0
2002 206  7 25 1500  -14.4  985.4  444.0  444.0  444.0  444.0
2002 206  7 25 1600  -12.5  985.3  444.0  444.0  444.0  444.0
2002 206  7 25 1700  -13.8  985.4  444.0  444.0  444.0  444.0
2002 206  7 25 1800  -13.8  985.3  444.0  444.0  444.0  444.0
2002 206  7 25 1900  -14.8  985.3  444.0  444.0  444.0  444.0
2002 206  7 25 2000  -17.4  985.5  444.0  444.0  444.0  444.0
2002 206  7 25 2100  -18.5  985.6  444.0  444.0  444.0  444.0
2002 206  7 25 2200  -15.9  985.4  444.0  444.0  444.0  444.0
2002 206  7 25 2300  -19.1  985.4  444.0  444.0  444.0  444.0
2002 207  7 26 0000  -17.2  985.3  444.0  444.0  444.0  444.0
2002 207  7 26 0100  -19.2  985.4  444.0  444.0  444.0  444.0
2002 207  7 26 0200  -19.1  985.4  444.0  444.0  444.0  444.0
2002 207  7 26 0300  -20.4  985.3  444.0  444.0  444.0  444.0
2002 207  7 26 0400  -18.4  985.0  444.0  444.0  444.0  444.0
2002 207  7 26 0500  -21.1  985.2  444.0  444.0  444.0  444.0
2002 207  7 26 0600  -20.9  985.3  444.0  444.0  444.0  444.0
2002 207  7 26 0700  -21.2  985.4  444.0  444.0  444.0  444.0
2002 207  7 26 0800  -20.2  985.3  444.0  444.0  444.0  444.0
2002 207  7 26 0900  -20.1  985.3  444.0  444.0  444.0  444.0
2002 207  7 26 1000  -20.9  985.8  444.0  444.0  444.0  444.0
2002 207  7 26 1100  -20.5  985.8  444.0  444.0  444.0  444.0
2002 207  7 26 1200  -19.6  985.7  444.0  444.0  444.0  444.0
2002 207  7 26 1300  -19.6  985.9  444.0  444.0  444.0  444.0
2002 207  7 26 1400  -19.6  986.4  444.0  444.0  444.0  444.0
2002 207  7 26 1500  -19.1  986.3  444.0  444.0  444.0  444.0
2002 207  7 26 1600  -18.9  986.7  444.0  444.0  444.0  444.0
2002 207  7 26 1700  -19.0  986.6  444.0  444.0  444.0  444.0
2002 207  7 26 1800  -19.0  986.7  444.0  444.0  444.0  444.0
2002 207  7 26 1900  -18.6  986.8  444.0  444.0  444.0  444.0
2002 207  7 26 2000  -18.2  986.6  444.0  444.0  444.0  444.0
2002 207  7 26 2100  -17.6  986.6  444.0  444.0  444.0  444.0
2002 207  7 26 2200  -17.2  986.3  444.0  444.0  444.0  444.0
2002 207  7 26 2300  -16.9  986.2  444.0  444.0  444.0  444.0
2002 208  7 27 0000  -17.1  985.6  444.0  444.0  444.0  444.0
2002 208  7 27 0100  -17.9  984.9  444.0  444.0  444.0  444.0
2002 208  7 27 0200  -18.6  984.3  444.0  444.0  444.0  444.0
2002 208  7 27 0300  -18.4  983.6  444.0  444.0  444.0  444.0
2002 208  7 27 0400  -18.6  982.8  444.0  444.0  444.0  444.0
2002 208  7 27 0500  -19.5  982.2  444.0  444.0  444.0  444.0
2002 208  7 27 0600  -19.6  981.3  444.0  444.0  444.0  444.0
2002 208  7 27 0700  -19.5  980.8  444.0  444.0  444.0  444.0
2002 208  7 27 0800  -19.2  980.0  444.0  444.0  444.0  444.0
2002 208  7 27 0900  -19.9  978.8  444.0  444.0  444.0  444.0
2002 208  7 27 1000  -20.1  978.2  444.0  444.0  444.0  444.0
2002 208  7 27 1100  -20.4  977.4  444.0  444.0  444.0  444.0
2002 208  7 27 1200  -19.8  976.5  444.0  444.0  444.0  444.0
2002 208  7 27 1300  -19.1  975.9  444.0  444.0  444.0  444.0
2002 208  7 27 1400  -19.6  976.2  444.0  444.0  444.0  444.0
2002 208  7 27 1500  -15.4  977.1  444.0  444.0  444.0  444.0
2002 208  7 27 1600  -10.1  977.6  444.0  444.0  444.0  444.0
2002 208  7 27 1700   -9.5  977.2  444.0  444.0  444.0  444.0
2002 208  7 27 1800  -10.5  977.9  444.0  444.0  444.0  444.0
2002 208  7 27 1900   -9.5  978.6  444.0  444.0  444.0  444.0
2002 208  7 27 2000  -18.9  980.2  444.0  444.0  444.0  444.0
2002 208  7 27 2100  -20.8  981.9  444.0  444.0  444.0  444.0
2002 208  7 27 2200  -22.0  983.1  444.0  444.0  444.0  444.0
2002 208  7 27 2300  -22.2  983.3  444.0  444.0  444.0  444.0
2002 209  7 28 0000  -22.6  984.9  444.0  444.0  444.0  444.0
2002 209  7 28 0100  -23.6  985.7  444.0  444.0  444.0  444.0
2002 209  7 28 0200  -23.6  985.8  444.0  444.0  444.0  444.0
2002 209  7 28 0300  -24.4  986.9  444.0  444.0  444.0  444.0
2002 209  7 28 0400  -24.9  987.0  444.0  444.0  444.0  444.0
2002 209  7 28 0500  -25.9  986.6  444.0  444.0  444.0  444.0
2002 209  7 28 0600  -26.4  987.0  444.0  444.0  444.0  444.0
2002 209  7 28 0700  -26.8  987.1  444.0  444.0  444.0  444.0
2002 209  7 28 0800  -26.2  986.7  444.0  444.0  444.0  444.0
2002 209  7 28 0900  -26.1  986.8  444.0  444.0  444.0  444.0
2002 209  7 28 1000  -26.1  986.2  444.0  444.0  444.0  444.0
2002 209  7 28 1100  -26.1  985.1  444.0  444.0  444.0  444.0
2002 209  7 28 1200  -25.8  984.5  444.0  444.0  444.0  444.0
2002 209  7 28 1300  -24.4  983.9  444.0  444.0  444.0  444.0
2002 209  7 28 1400  -23.9  983.0  444.0  444.0  444.0  444.0
2002 209  7 28 1500  -22.9  982.2  444.0  444.0  444.0  444.0
2002 209  7 28 1600  -22.8  981.4  444.0  444.0  444.0  444.0
2002 209  7 28 1700  -22.5  980.9  444.0  444.0  444.0  444.0
2002 209  7 28 1800  -22.0  980.6  444.0  444.0  444.0  444.0
2002 209  7 28 1900  -20.4  980.5  444.0  444.0  444.0  444.0
2002 209  7 28 2000  -17.2  980.1  444.0  444.0  444.0  444.0
2002 209  7 28 2100  -17.9  980.2  444.0  444.0  444.0  444.0
2002 209  7 28 2200  -16.9  980.0  444.0  444.0  444.0  444.0
2002 209  7 28 2300  -11.8  980.3  444.0  444.0  444.0  444.0
2002 210  7 29 0000   -5.2  980.4  444.0  444.0  444.0  444.0
2002 210  7 29 0100   -5.6  980.3  444.0  444.0  444.0  444.0
2002 210  7 29 0200   -2.4  444.0  444.0  444.0  444.0  444.0
2002 210  7 29 0300   -4.4  980.9  444.0  444.0  444.0  444.0
2002 210  7 29 0400   -4.1  980.8  444.0  444.0  444.0  444.0
2002 210  7 29 0500   -3.1  981.4  444.0  444.0  444.0  444.0
2002 210  7 29 0600   -3.4  982.2    0.0    0.0  444.0  444.0
2002 210  7 29 0700   -2.9  982.2    0.0    0.0  444.0  444.0
2002 210  7 29 0800   -2.6  981.9    0.0    0.0  444.0  444.0
2002 210  7 29 0900   -1.4  983.1    3.4  202.0  444.0  444.0
2002 210  7 29 1000   -2.9  983.4    0.0    0.0  444.0  444.0
2002 210  7 29 1100   -3.6  983.6    0.0    0.0  444.0  444.0
2002 210  7 29 1200   -2.5  984.1    0.0    0.0  444.0  444.0
2002 210  7 29 1300    0.4  984.2    4.9  283.0  444.0  444.0
2002 210  7 29 1400   -1.2  983.0    6.9  315.0  444.0  444.0
2002 210  7 29 1500   -1.4  983.7    5.6  311.0  444.0  444.0
2002 210  7 29 1600   -3.6  984.3    3.9  295.0  444.0  444.0
2002 210  7 29 1700   -4.1  984.1    2.9  308.0  444.0  444.0
2002 210  7 29 1800   -7.0  983.9    3.4  329.0  444.0  444.0
2002 210  7 29 1900  -10.1  983.7    6.4  335.0  444.0  444.0
2002 210  7 29 2000   -9.1  983.8    3.4  342.0  444.0  444.0
2002 210  7 29 2100   -9.8  983.5    6.9  342.0  444.0  444.0
2002 210  7 29 2200  -15.6  983.8  444.0  444.0  444.0  444.0
2002 210  7 29 2300  -11.9  983.8  444.0  444.0  444.0  444.0
2002 211  7 30 0000  -15.5  983.9  444.0  444.0  444.0  444.0
2002 211  7 30 0100  -13.2  983.9  444.0  444.0  444.0  444.0
2002 211  7 30 0200  -13.8  984.3  444.0  444.0  444.0  444.0
2002 211  7 30 0300   -5.0  984.3  444.0  444.0  444.0  444.0
2002 211  7 30 0400   -2.1  984.4  444.0  444.0  444.0  444.0
2002 211  7 30 0500   -7.0  984.5  444.0  444.0  444.0  444.0
2002 211  7 30 0600   -8.4  984.0  444.0  444.0  444.0  444.0
2002 211  7 30 0700   -6.2  984.8  444.0  444.0  444.0  444.0
2002 211  7 30 0800   -8.5  985.3  444.0  444.0  444.0  444.0
2002 211  7 30 0900   -9.1  984.9  444.0  444.0  444.0  444.0
2002 211  7 30 1000   -8.4  986.0  444.0  444.0  444.0  444.0
2002 211  7 30 1100   -5.2  444.0  444.0  444.0  444.0  444.0
2002 211  7 30 1200   -5.6  986.1  444.0  444.0  444.0  444.0
2002 211  7 30 1300   -4.6  986.1  444.0  444.0  444.0  444.0
2002 211  7 30 1400   -4.1  986.0  444.0  444.0  444.0  444.0
2002 211  7 30 1500   -5.5  985.8  444.0  444.0  444.0  444.0
2002 211  7 30 1600   -5.6  985.6  444.0  444.0  444.0  444.0
2002 211  7 30 1700   -7.4  985.4  444.0  444.0  444.0  444.0
2002 211  7 30 1800   -9.4  985.4  444.0  444.0  444.0  444.0
2002 211  7 30 1900   -8.5  444.0  444.0  444.0  444.0  444.0
2002 211  7 30 2000  -13.1  985.0  444.0  444.0  444.0  444.0
2002 211  7 30 2100  -16.6  984.8  444.0  444.0  444.0  444.0
2002 211  7 30 2200  -14.5  984.6  444.0  444.0  444.0  444.0
2002 211  7 30 2300  -14.5  984.4  444.0  444.0  444.0  444.0
2002 212  7 31 0000  -18.6  984.0  444.0  444.0  444.0  444.0
2002 212  7 31 0100  -19.9  983.6  444.0  444.0  444.0  444.0
2002 212  7 31 0200  -20.9  983.5  444.0  444.0  444.0  444.0
2002 212  7 31 0300  -21.5  982.7  444.0  444.0  444.0  444.0
2002 212  7 31 0400  -21.9  982.3  444.0  444.0  444.0  444.0
2002 212  7 31 0500  -21.9  981.8  444.0  444.0  444.0  444.0
2002 212  7 31 0600  444.0  444.0  444.0  444.0  444.0  444.0
2002 212  7 31 0700  -23.5  981.8  444.0  444.0  444.0  444.0
2002 212  7 31 0800  -21.5  981.1  444.0  444.0  444.0  444.0
2002 212  7 31 0900  -22.4  981.4  444.0  444.0  444.0  444.0
2002 212  7 31 1000  -23.2  980.9  444.0  444.0  444.0  444.0
2002 212  7 31 1100  444.0  444.0  444.0  444.0  444.0  444.0
2002 212  7 31 1200  -23.4  978.4  444.0  444.0  444.0  444.0
2002 212  7 31 1300  -21.9  977.0  444.0  444.0  444.0  444.0
2002 212  7 31 1400  -21.9  976.1  444.0  444.0  444.0  444.0
2002 212  7 31 1500  -21.9  974.3  444.0  444.0  444.0  444.0
2002 212  7 31 1600  444.0  444.0  444.0  444.0  444.0  444.0
2002 212  7 31 1700  -22.8  970.9  444.0  444.0  444.0  444.0
2002 212  7 31 1800  444.0  444.0  444.0  444.0  444.0  444.0
2002 212  7 31 1900  -22.8  967.7  444.0  444.0  444.0  444.0
2002 212  7 31 2000  -21.9  965.5  444.0  444.0  444.0  444.0
2002 212  7 31 2100  -21.9  963.9  444.0  444.0  444.0  444.0
2002 212  7 31 2200  -21.4  962.0  444.0  444.0  444.0  444.0
2002 212  7 31 2300  444.0  444.0  444.0  444.0  444.0  444.0
