Year: 2002  Month: 01  ID: PTM  ARGOS:  8909  Name: Port Martin         
2002  16  1 16 2100    0.4  992.2  444.0  444.0  444.0  444.0
2002  16  1 16 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002  16  1 16 2300    0.8  991.9  444.0  444.0  444.0  444.0
2002  17  1 17 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002  17  1 17 0100    1.2  991.2  444.0  444.0  444.0  444.0
2002  17  1 17 0200    1.4  990.6  444.0  444.0  444.0  444.0
2002  17  1 17 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002  17  1 17 0400    1.1  989.7  444.0  444.0  444.0  444.0
2002  17  1 17 0500    1.5  989.3  444.0  444.0  444.0  444.0
2002  17  1 17 0600    0.5  444.0  444.0  444.0  444.0  444.0
2002  17  1 17 0700    0.8  988.1  444.0  444.0  444.0  444.0
2002  17  1 17 0800    0.4  987.7  444.0  444.0  444.0  444.0
2002  17  1 17 0900   -0.1  987.4  444.0  444.0  444.0  444.0
2002  17  1 17 1000   -0.5  987.3  444.0  444.0  444.0  444.0
2002  17  1 17 1100   -0.6  987.2  444.0  444.0  444.0  444.0
2002  17  1 17 1200   -0.8  986.6  444.0  444.0  444.0  444.0
2002  17  1 17 1300   -1.0  986.1  444.0  444.0  444.0  444.0
2002  17  1 17 1400   -0.9  985.6  444.0  444.0  444.0  444.0
2002  17  1 17 1500   -1.0  985.0  444.0  444.0  444.0  444.0
2002  17  1 17 1600   -0.8  984.6  444.0  444.0  444.0  444.0
2002  17  1 17 1700   -2.5  984.4  444.0  444.0  444.0  444.0
2002  17  1 17 1800   -0.8  984.1  444.0  444.0  444.0  444.0
2002  17  1 17 1900   -0.9  983.9  444.0  444.0  444.0  444.0
2002  17  1 17 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002  17  1 17 2100   -0.9  982.6  444.0  444.0  444.0  444.0
2002  17  1 17 2200   -0.8  981.7  444.0  444.0  444.0  444.0
2002  17  1 17 2300    0.4  444.0  444.0  444.0  444.0  444.0
2002  18  1 18 0000    0.6  981.0  444.0  444.0  444.0  444.0
2002  18  1 18 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002  18  1 18 0200    0.8  979.4  444.0  444.0  444.0  444.0
2002  18  1 18 0300    0.1  978.2  444.0  444.0  444.0  444.0
2002  18  1 18 0400   -0.1  977.4  444.0  444.0  444.0  444.0
2002  18  1 18 0500    0.4  976.6  444.0  444.0  444.0  444.0
2002  18  1 18 0600  444.0  444.0  444.0  444.0  444.0  444.0
2002  18  1 18 0700   -0.8  975.3  444.0  444.0  444.0  444.0
2002  18  1 18 0800   -0.6  974.1  444.0  444.0  444.0  444.0
2002  18  1 18 0900   -0.8  974.4  444.0  444.0  444.0  444.0
2002  18  1 18 1000   -0.8  974.2  444.0  444.0  444.0  444.0
2002  18  1 18 1100   -0.6  974.4  444.0  444.0  444.0  444.0
2002  18  1 18 1200   -0.6  974.2  444.0  444.0  444.0  444.0
2002  18  1 18 1300   -0.2  974.5  444.0  444.0  444.0  444.0
2002  18  1 18 1400    0.0  974.1  444.0  444.0  444.0  444.0
2002  18  1 18 1500   -0.6  974.2  444.0  444.0  444.0  444.0
2002  18  1 18 1600   -0.5  974.5  444.0  444.0  444.0  444.0
2002  18  1 18 1700   -0.6  974.2  444.0  444.0  444.0  444.0
2002  18  1 18 1800   -0.6  974.8  444.0  444.0  444.0  444.0
2002  18  1 18 1900   -0.1  975.1  444.0  444.0  444.0  444.0
2002  18  1 18 2000    0.4  975.3  444.0  444.0  444.0  444.0
2002  18  1 18 2100    0.4  975.4  444.0  444.0  444.0  444.0
2002  18  1 18 2200    0.5  975.5  444.0  444.0  444.0  444.0
2002  18  1 18 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002  19  1 19 0000    1.4  975.9  444.0  444.0  444.0  444.0
2002  19  1 19 0100    0.8  976.3  444.0  444.0  444.0  444.0
2002  19  1 19 0200   -0.1  976.8  444.0  444.0  444.0  444.0
2002  19  1 19 0300   -0.2  977.5  444.0  444.0  444.0  444.0
2002  19  1 19 0400    0.0  977.6  444.0  444.0  444.0  444.0
2002  19  1 19 0500    0.4  977.6  444.0  444.0  444.0  444.0
2002  19  1 19 0600  444.0  444.0  444.0  444.0  444.0  444.0
2002  19  1 19 0700    0.5  978.2  444.0  444.0  444.0  444.0
2002  19  1 19 0800    0.8  978.4  444.0  444.0  444.0  444.0
2002  19  1 19 0900    0.9  978.7  444.0  444.0  444.0  444.0
2002  19  1 19 1000    0.8  979.3  444.0  444.0  444.0  444.0
2002  19  1 19 1100  444.0  444.0  444.0  444.0  444.0  444.0
2002  19  1 19 1200    0.4  979.9  444.0  444.0  444.0  444.0
2002  19  1 19 1300   -0.1  979.9  444.0  444.0  444.0  444.0
2002  19  1 19 1400   -0.6  980.1  444.0  444.0  444.0  444.0
2002  19  1 19 1500   -0.8  980.3  444.0  444.0  444.0  444.0
2002  19  1 19 1600  444.0  444.0  444.0  444.0  444.0  444.0
2002  19  1 19 1700   -1.6  980.9  444.0  444.0  444.0  444.0
2002  19  1 19 1800   -1.8  981.1  444.0  444.0  444.0  444.0
2002  19  1 19 1900   -2.0  981.4  444.0  444.0  444.0  444.0
2002  19  1 19 2000   -2.9  981.9  444.0  444.0  444.0  444.0
2002  19  1 19 2100   -1.9  981.8  444.0  444.0  444.0  444.0
2002  19  1 19 2200   -2.2  982.1  444.0  444.0  444.0  444.0
2002  19  1 19 2300    0.1  982.3  444.0  444.0  444.0  444.0
2002  20  1 20 0000    1.6  982.2  444.0  444.0  444.0  444.0
2002  20  1 20 0100  444.0  982.0  444.0  444.0  444.0  444.0
2002  20  1 20 0200    1.6  982.0  444.0  444.0  444.0  444.0
2002  20  1 20 0300    1.6  982.2  444.0  444.0  444.0  444.0
2002  20  1 20 0400  444.0  444.0  444.0  444.0  444.0  444.0
2002  20  1 20 0500    0.8  982.3  444.0  444.0  444.0  444.0
2002  20  1 20 0600    0.5  982.3  444.0  444.0  444.0  444.0
2002  20  1 20 0700    0.1  982.3  444.0  444.0  444.0  444.0
2002  20  1 20 0800   -0.2  982.1  444.0  444.0  444.0  444.0
2002  20  1 20 0900  444.0  444.0  444.0  444.0  444.0  444.0
2002  20  1 20 1000  444.0  982.1  444.0  444.0  444.0  444.0
2002  20  1 20 1100   -1.0  982.2  444.0  444.0  444.0  444.0
2002  20  1 20 1200   -1.5  982.1  444.0  444.0  444.0  444.0
2002  20  1 20 1300   -3.5  981.8  444.0  444.0  444.0  444.0
2002  20  1 20 1400  444.0  444.0  444.0  444.0  444.0  444.0
2002  20  1 20 1500   -4.4  981.5  444.0  444.0  444.0  444.0
2002  20  1 20 1600   -5.4  981.7  444.0  444.0  444.0  444.0
2002  20  1 20 1700   -7.6  981.5  444.0  444.0  444.0  444.0
2002  20  1 20 1800   -5.0  981.2  444.0  444.0  444.0  444.0
2002  20  1 20 1900   -3.8  981.2  444.0  444.0  444.0  444.0
2002  20  1 20 2000   -4.4  981.1  444.0  444.0  444.0  444.0
2002  20  1 20 2100   -3.9  981.2  444.0  444.0  444.0  444.0
2002  20  1 20 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002  20  1 20 2300   -2.4  981.1  444.0  444.0  444.0  444.0
2002  21  1 21 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002  21  1 21 0100    0.1  980.6  444.0  444.0  444.0  444.0
2002  21  1 21 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002  21  1 21 0300    0.8  980.5  444.0  444.0  444.0  444.0
2002  21  1 21 0400    1.8  980.4  444.0  444.0  444.0  444.0
2002  21  1 21 0500  444.0  980.3  444.0  444.0  444.0  444.0
2002  21  1 21 0600    2.9  980.1  444.0  444.0  444.0  444.0
2002  21  1 21 0700    1.6  980.2  444.0  444.0  444.0  444.0
2002  21  1 21 0800    1.1  980.4  444.0  444.0  444.0  444.0
2002  21  1 21 0900    1.1  980.1  444.0  444.0  444.0  444.0
2002  21  1 21 1000    0.2  980.3  444.0  444.0  444.0  444.0
2002  21  1 21 1100   -2.5  980.8  444.0  444.0  444.0  444.0
2002  21  1 21 1200   -4.4  980.5  444.0  444.0  444.0  444.0
2002  21  1 21 1300   -4.9  980.7  444.0  444.0  444.0  444.0
2002  21  1 21 1400   -5.4  980.6  444.0  444.0  444.0  444.0
2002  21  1 21 1500   -5.6  980.6  444.0  444.0  444.0  444.0
2002  21  1 21 1600   -5.9  980.4  444.0  444.0  444.0  444.0
2002  21  1 21 1700   -5.5  979.9  444.0  444.0  444.0  444.0
2002  21  1 21 1800   -5.4  980.3  444.0  444.0  444.0  444.0
2002  21  1 21 1900   -5.6  979.4  444.0  444.0  444.0  444.0
2002  21  1 21 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002  21  1 21 2100   -5.0  979.7  444.0  444.0  444.0  444.0
2002  21  1 21 2200   -4.4  979.7  444.0  444.0  444.0  444.0
2002  21  1 21 2300   -4.1  980.1  444.0  444.0  444.0  444.0
2002  22  1 22 0000   -3.1  980.7  444.0  444.0  444.0  444.0
2002  22  1 22 0100   -2.9  980.8  444.0  444.0  444.0  444.0
2002  22  1 22 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002  22  1 22 0300   -0.2  981.3  444.0  444.0  444.0  444.0
2002  22  1 22 0400   -0.6  981.2  444.0  444.0  444.0  444.0
2002  22  1 22 0500   -0.9  981.1  444.0  444.0  444.0  444.0
2002  22  1 22 0600   -0.9  981.2  444.0  444.0  444.0  444.0
2002  22  1 22 0700   -1.0  982.1  444.0  444.0  444.0  444.0
2002  22  1 22 0800   -1.1  982.4  444.0  444.0  444.0  444.0
2002  22  1 22 0900   -1.1  983.3  444.0  444.0  444.0  444.0
2002  22  1 22 1000   -1.5  984.4  444.0  444.0  444.0  444.0
2002  22  1 22 1100   -1.6  984.5  444.0  444.0  444.0  444.0
2002  22  1 22 1200   -2.4  984.7  444.0  444.0  444.0  444.0
2002  22  1 22 1300   -2.9  985.3  444.0  444.0  444.0  444.0
2002  22  1 22 1400   -3.1  984.5  444.0  444.0  444.0  444.0
2002  22  1 22 1500   -3.5  984.6  444.0  444.0  444.0  444.0
2002  22  1 22 1600   -3.8  984.8  444.0  444.0  444.0  444.0
2002  22  1 22 1700   -4.4  984.4  444.0  444.0  444.0  444.0
2002  22  1 22 1800   -4.9  984.8  444.0  444.0  444.0  444.0
2002  22  1 22 1900   -5.0  984.9  444.0  444.0  444.0  444.0
2002  22  1 22 2000   -5.2  985.1  444.0  444.0  444.0  444.0
2002  22  1 22 2100   -4.9  985.0  444.0  444.0  444.0  444.0
2002  22  1 22 2200   -4.9  985.3  444.0  444.0  444.0  444.0
2002  22  1 22 2300  444.0  444.0  444.0  444.0  444.0  444.0
2002  23  1 23 0000   -3.2  985.2  444.0  444.0  444.0  444.0
2002  23  1 23 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002  23  1 23 0200   -1.8  984.6  444.0  444.0  444.0  444.0
2002  23  1 23 0300    0.6  984.3  444.0  444.0  444.0  444.0
2002  23  1 23 0400   -0.2  984.4  444.0  444.0  444.0  444.0
2002  23  1 23 0500  444.0  444.0  444.0  444.0  444.0  444.0
2002  23  1 23 0600   -0.8  984.2  444.0  444.0  444.0  444.0
2002  23  1 23 0700   -1.4  984.1  444.0  444.0  444.0  444.0
2002  23  1 23 0800   -1.4  984.1  444.0  444.0  444.0  444.0
2002  23  1 23 0900   -2.0  984.3  444.0  444.0  444.0  444.0
2002  23  1 23 1000   -2.4  984.4  444.0  444.0  444.0  444.0
2002  23  1 23 1100   -3.0  984.4  444.0  444.0  444.0  444.0
2002  23  1 23 1200   -3.2  984.3  444.0  444.0  444.0  444.0
2002  23  1 23 1300   -4.8  984.1  444.0  444.0  444.0  444.0
2002  23  1 23 1400   -4.8  984.1  444.0  444.0  444.0  444.0
2002  23  1 23 1500   -5.5  984.1  444.0  444.0  444.0  444.0
2002  23  1 23 1600   -6.0  983.7  444.0  444.0  444.0  444.0
2002  23  1 23 1700   -5.5  983.2  444.0  444.0  444.0  444.0
2002  23  1 23 1800   -6.5  984.2  444.0  444.0  444.0  444.0
2002  23  1 23 1900   -6.6  983.6  444.0  444.0  444.0  444.0
2002  23  1 23 2000   -4.2  983.9  444.0  444.0  444.0  444.0
2002  23  1 23 2100  444.0  444.0  444.0  444.0  444.0  444.0
2002  23  1 23 2200   -5.0  983.9  444.0  444.0  444.0  444.0
2002  23  1 23 2300   -3.6  983.9  444.0  444.0  444.0  444.0
2002  24  1 24 0000   -3.2  984.3  444.0  444.0  444.0  444.0
2002  24  1 24 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002  24  1 24 0200   -1.0  983.7  444.0  444.0  444.0  444.0
2002  24  1 24 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002  24  1 24 0400   -0.9  983.6  444.0  444.0  444.0  444.0
2002  24  1 24 0500  444.0  444.0  444.0  444.0  444.0  444.0
2002  24  1 24 0600   -1.6  984.2  444.0  444.0  444.0  444.0
2002  24  1 24 0700   -2.1  984.1  444.0  444.0  444.0  444.0
2002  24  1 24 0800   -2.9  984.9  444.0  444.0  444.0  444.0
2002  24  1 24 0900   -2.4  984.8  444.0  444.0  444.0  444.0
2002  24  1 24 1000   -4.0  985.2  444.0  444.0  444.0  444.0
2002  24  1 24 1100   -2.0  985.4  444.0  444.0  444.0  444.0
2002  24  1 24 1200   -4.4  985.6  444.0  444.0  444.0  444.0
2002  24  1 24 1300   -4.8  985.6  444.0  444.0  444.0  444.0
2002  24  1 24 1400   -4.8  985.5  444.0  444.0  444.0  444.0
2002  24  1 24 1500   -5.5  985.3  444.0  444.0  444.0  444.0
2002  24  1 24 1600   -5.9  985.1  444.0  444.0  444.0  444.0
2002  24  1 24 1700   -6.0  984.7  444.0  444.0  444.0  444.0
2002  24  1 24 1800   -6.0  984.7  444.0  444.0  444.0  444.0
2002  24  1 24 1900   -4.9  984.1  444.0  444.0  444.0  444.0
2002  24  1 24 2000   -5.0  983.3  444.0  444.0  444.0  444.0
2002  24  1 24 2100   -4.8  982.1  444.0  444.0  444.0  444.0
2002  24  1 24 2200   -4.8  980.7  444.0  444.0  444.0  444.0
2002  24  1 24 2300   -4.4  980.6  444.0  444.0  444.0  444.0
2002  25  1 25 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002  25  1 25 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002  25  1 25 0200   -4.2  979.0  444.0  444.0  444.0  444.0
2002  25  1 25 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002  25  1 25 0400   -3.4  977.8  444.0  444.0  444.0  444.0
2002  25  1 25 0500  444.0  444.0  444.0  444.0  444.0  444.0
2002  25  1 25 0600   -2.9  978.0  444.0  444.0  444.0  444.0
2002  25  1 25 0700   -2.4  978.8  444.0  444.0  444.0  444.0
2002  25  1 25 0800   -2.9  978.8  444.0  444.0  444.0  444.0
2002  25  1 25 0900   -2.6  979.9  444.0  444.0  444.0  444.0
2002  25  1 25 1000   -2.5  981.2  444.0  444.0  444.0  444.0
2002  25  1 25 1100   -3.1  982.2  444.0  444.0  444.0  444.0
2002  25  1 25 1200   -4.2  982.6  444.0  444.0  444.0  444.0
2002  25  1 25 1300   -4.4  983.8  444.0  444.0  444.0  444.0
2002  25  1 25 1400   -3.5  983.7  444.0  444.0  444.0  444.0
2002  25  1 25 1500   -4.2  983.9  444.0  444.0  444.0  444.0
2002  25  1 25 1600   -4.8  983.9  444.0  444.0  444.0  444.0
2002  25  1 25 1700   -5.2  983.4  444.0  444.0  444.0  444.0
2002  25  1 25 1800   -5.2  983.7  444.0  444.0  444.0  444.0
2002  25  1 25 1900   -5.9  983.0  444.0  444.0  444.0  444.0
2002  25  1 25 2000   -6.0  983.0  444.0  444.0  444.0  444.0
2002  25  1 25 2100   -5.4  982.8  444.0  444.0  444.0  444.0
2002  25  1 25 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002  25  1 25 2300   -3.9  981.9  444.0  444.0  444.0  444.0
2002  26  1 26 0000   -2.6  981.7  444.0  444.0  444.0  444.0
2002  26  1 26 0100   -2.2  981.5  444.0  444.0  444.0  444.0
2002  26  1 26 0200   -1.1  981.3  444.0  444.0  444.0  444.0
2002  26  1 26 0300  444.0  444.0  444.0  444.0  444.0  444.0
2002  26  1 26 0400   -0.2  981.0  444.0  444.0  444.0  444.0
2002  26  1 26 0500    0.1  981.0  444.0  444.0  444.0  444.0
2002  26  1 26 0600    0.2  980.7  444.0  444.0  444.0  444.0
2002  26  1 26 0700   -0.6  980.7  444.0  444.0  444.0  444.0
2002  26  1 26 0800   -0.6  980.7  444.0  444.0  444.0  444.0
2002  26  1 26 0900   -0.6  980.4  444.0  444.0  444.0  444.0
2002  26  1 26 1000  444.0  980.4  444.0  444.0  444.0  444.0
2002  26  1 26 1100   -4.0  980.3  444.0  444.0  444.0  444.0
2002  26  1 26 1200   -4.5  980.4  444.0  444.0  444.0  444.0
2002  26  1 26 1300   -5.4  980.0  444.0  444.0  444.0  444.0
2002  26  1 26 1400   -4.2  979.2  444.0  444.0  444.0  444.0
2002  26  1 26 1500   -2.9  978.7  444.0  444.0  444.0  444.0
2002  26  1 26 1600   -3.6  977.9  444.0  444.0  444.0  444.0
2002  26  1 26 1700   -4.4  977.2  444.0  444.0  444.0  444.0
2002  26  1 26 1800   -5.4  976.8  444.0  444.0  444.0  444.0
2002  26  1 26 1900   -6.5  976.0  444.0  444.0  444.0  444.0
2002  26  1 26 2000   -5.2  975.3  444.0  444.0  444.0  444.0
2002  26  1 26 2100   -5.2  974.9  444.0  444.0  444.0  444.0
2002  26  1 26 2200   -5.8  974.4  444.0  444.0  444.0  444.0
2002  26  1 26 2300   -5.8  974.4  444.0  444.0  444.0  444.0
2002  27  1 27 0000   -5.2  973.9  444.0  444.0  444.0  444.0
2002  27  1 27 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002  27  1 27 0200   -2.9  974.4  444.0  444.0  444.0  444.0
2002  27  1 27 0300   -0.8  974.9  444.0  444.0  444.0  444.0
2002  27  1 27 0400   -1.4  975.3  444.0  444.0  444.0  444.0
2002  27  1 27 0500   -0.9  975.9  444.0  444.0  444.0  444.0
2002  27  1 27 0600  444.0  444.0  444.0  444.0  444.0  444.0
2002  27  1 27 0700   -2.1  976.6  444.0  444.0  444.0  444.0
2002  27  1 27 0800   -2.5  976.8  444.0  444.0  444.0  444.0
2002  27  1 27 0900   -2.5  977.4  444.0  444.0  444.0  444.0
2002  27  1 27 1000   -2.4  977.6  444.0  444.0  444.0  444.0
2002  27  1 27 1100   -2.9  978.1  444.0  444.0  444.0  444.0
2002  27  1 27 1200   -2.6  978.5  444.0  444.0  444.0  444.0
2002  27  1 27 1300   -3.4  978.7  444.0  444.0  444.0  444.0
2002  27  1 27 1400   -4.4  978.8  444.0  444.0  444.0  444.0
2002  27  1 27 1500   -5.6  978.6  444.0  444.0  444.0  444.0
2002  27  1 27 1600  444.0  444.0  444.0  444.0  444.0  444.0
2002  27  1 27 1700   -7.2  979.2  444.0  444.0  444.0  444.0
2002  27  1 27 1800   -5.4  979.3  444.0  444.0  444.0  444.0
2002  27  1 27 1900   -4.9  979.6  444.0  444.0  444.0  444.0
2002  27  1 27 2000   -5.0  979.8  444.0  444.0  444.0  444.0
2002  27  1 27 2100  444.0  444.0  444.0  444.0  444.0  444.0
2002  27  1 27 2200   -2.9  980.3  444.0  444.0  444.0  444.0
2002  27  1 27 2300   -3.4  980.7  444.0  444.0  444.0  444.0
2002  28  1 28 0000   -2.9  980.5  444.0  444.0  444.0  444.0
2002  28  1 28 0100  444.0  444.0  444.0  444.0  444.0  444.0
2002  28  1 28 0200   -0.5  980.7  444.0  444.0  444.0  444.0
2002  28  1 28 0300    0.4  980.6  444.0  444.0  444.0  444.0
2002  28  1 28 0400    1.1  980.7  444.0  444.0  444.0  444.0
2002  28  1 28 0500    1.0  980.9  444.0  444.0  444.0  444.0
2002  28  1 28 0600    0.6  981.1  444.0  444.0  444.0  444.0
2002  28  1 28 0700    1.0  981.1  444.0  444.0  444.0  444.0
2002  28  1 28 0800    0.5  981.2  444.0  444.0  444.0  444.0
2002  28  1 28 0900   -0.1  981.4  444.0  444.0  444.0  444.0
2002  28  1 28 1000   -1.1  981.9  444.0  444.0  444.0  444.0
2002  28  1 28 1100  444.0  444.0  444.0  444.0  444.0  444.0
2002  28  1 28 1200   -2.5  982.3  444.0  444.0  444.0  444.0
2002  28  1 28 1300   -3.2  982.4  444.0  444.0  444.0  444.0
2002  28  1 28 1400   -3.8  982.5  444.0  444.0  444.0  444.0
2002  28  1 28 1500   -5.5  982.6  444.0  444.0  444.0  444.0
2002  28  1 28 1600   -7.0  982.4  444.0  444.0  444.0  444.0
2002  28  1 28 1700   -7.4  982.5  444.0  444.0  444.0  444.0
2002  28  1 28 1800   -8.1  982.3  444.0  444.0  444.0  444.0
2002  28  1 28 1900   -8.2  982.3  444.0  444.0  444.0  444.0
2002  28  1 28 2000   -7.2  982.0  444.0  444.0  444.0  444.0
2002  28  1 28 2100   -7.4  981.4  444.0  444.0  444.0  444.0
2002  28  1 28 2200   -5.5  981.1  444.0  444.0  444.0  444.0
2002  28  1 28 2300   -5.5  980.9  444.0  444.0  444.0  444.0
2002  29  1 29 0000  444.0  444.0  444.0  444.0  444.0  444.0
2002  29  1 29 0100   -4.4  980.2  444.0  444.0  444.0  444.0
2002  29  1 29 0200   -3.6  979.8  444.0  444.0  444.0  444.0
2002  29  1 29 0300   -2.4  979.3  444.0  444.0  444.0  444.0
2002  29  1 29 0400  444.0  444.0  444.0  444.0  444.0  444.0
2002  29  1 29 0500   -2.5  979.3  444.0  444.0  444.0  444.0
2002  29  1 29 0600   -2.5  979.0  444.0  444.0  444.0  444.0
2002  29  1 29 0700   -2.5  978.7  444.0  444.0  444.0  444.0
2002  29  1 29 0800   -2.9  978.8  444.0  444.0  444.0  444.0
2002  29  1 29 0900   -2.1  978.6  444.0  444.0  444.0  444.0
2002  29  1 29 1000   -3.0  978.5  444.0  444.0  444.0  444.0
2002  29  1 29 1100   -4.2  978.3  444.0  444.0  444.0  444.0
2002  29  1 29 1200   -5.9  977.9  444.0  444.0  444.0  444.0
2002  29  1 29 1300   -7.1  977.2  444.0  444.0  444.0  444.0
2002  29  1 29 1400   -8.0  977.4  444.0  444.0  444.0  444.0
2002  29  1 29 1500   -8.9  977.5  444.0  444.0  444.0  444.0
2002  29  1 29 1600   -9.6  977.7  444.0  444.0  444.0  444.0
2002  29  1 29 1700  -10.4  977.6  444.0  444.0  444.0  444.0
2002  29  1 29 1800  -10.4  977.9  444.0  444.0  444.0  444.0
2002  29  1 29 1900  -10.0  444.0  444.0  444.0  444.0  444.0
2002  29  1 29 2000  -10.0  976.8  444.0  444.0  444.0  444.0
2002  29  1 29 2100   -9.8  977.2  444.0  444.0  444.0  444.0
2002  29  1 29 2200  444.0  444.0  444.0  444.0  444.0  444.0
2002  29  1 29 2300   -8.0  977.2  444.0  444.0  444.0  444.0
2002  30  1 30 0000   -7.4  976.7  444.0  444.0  444.0  444.0
2002  30  1 30 0100   -5.8  976.7  444.0  444.0  444.0  444.0
2002  30  1 30 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002  30  1 30 0300   -4.8  976.4  444.0  444.0  444.0  444.0
2002  30  1 30 0400  444.0  444.0  444.0  444.0  444.0  444.0
2002  30  1 30 0500   -3.1  976.0  444.0  444.0  444.0  444.0
2002  30  1 30 0600   -4.6  976.0  444.0  444.0  444.0  444.0
2002  30  1 30 0700   -4.1  975.9  444.0  444.0  444.0  444.0
2002  30  1 30 0800   -4.9  975.6  444.0  444.0  444.0  444.0
2002  30  1 30 0900   -5.5  975.4  444.0  444.0  444.0  444.0
2002  30  1 30 1000   -6.1  975.7  444.0  444.0  444.0  444.0
2002  30  1 30 1100   -7.6  975.8  444.0  444.0  444.0  444.0
2002  30  1 30 1200   -9.0  976.3  444.0  444.0  444.0  444.0
2002  30  1 30 1300   -9.2  976.4  444.0  444.0  444.0  444.0
2002  30  1 30 1400   -8.9  977.0  444.0  444.0  444.0  444.0
2002  30  1 30 1500   -9.8  977.3  444.0  444.0  444.0  444.0
2002  30  1 30 1600   -9.6  977.6  444.0  444.0  444.0  444.0
2002  30  1 30 1700   -9.2  978.3  444.0  444.0  444.0  444.0
2002  30  1 30 1800   -9.8  979.0  444.0  444.0  444.0  444.0
2002  30  1 30 1900   -9.8  979.3  444.0  444.0  444.0  444.0
2002  30  1 30 2000  444.0  444.0  444.0  444.0  444.0  444.0
2002  30  1 30 2100   -7.9  980.5  444.0  444.0  444.0  444.0
2002  30  1 30 2200   -6.0  981.1  444.0  444.0  444.0  444.0
2002  30  1 30 2300   -4.9  981.7  444.0  444.0  444.0  444.0
2002  31  1 31 0000   -3.2  982.7  444.0  444.0  444.0  444.0
2002  31  1 31 0100   -1.8  982.4  444.0  444.0  444.0  444.0
2002  31  1 31 0200  444.0  444.0  444.0  444.0  444.0  444.0
2002  31  1 31 0300   -0.6  983.6  444.0  444.0  444.0  444.0
2002  31  1 31 0400   -0.9  983.7  444.0  444.0  444.0  444.0
2002  31  1 31 0500   -0.8  983.5  444.0  444.0  444.0  444.0
2002  31  1 31 0600   -2.0  982.9  444.0  444.0  444.0  444.0
2002  31  1 31 0700   -2.5  983.0  444.0  444.0  444.0  444.0
2002  31  1 31 0800   -3.0  982.2  444.0  444.0  444.0  444.0
2002  31  1 31 0900   -3.2  980.8  444.0  444.0  444.0  444.0
2002  31  1 31 1000   -3.2  979.9  444.0  444.0  444.0  444.0
2002  31  1 31 1100   -3.5  979.4  444.0  444.0  444.0  444.0
2002  31  1 31 1200   -4.0  977.8  444.0  444.0  444.0  444.0
2002  31  1 31 1300   -4.9  976.8  444.0  444.0  444.0  444.0
2002  31  1 31 1400   -5.0  974.7  444.0  444.0  444.0  444.0
2002  31  1 31 1500   -5.6  973.2  444.0  444.0  444.0  444.0
2002  31  1 31 1600   -5.8  972.3  444.0  444.0  444.0  444.0
2002  31  1 31 1700   -5.6  972.8  444.0  444.0  444.0  444.0
2002  31  1 31 1800   -5.9  971.5  444.0  444.0  444.0  444.0
2002  31  1 31 1900   -5.9  972.8  444.0  444.0  444.0  444.0
2002  31  1 31 2000   -4.9  971.6  444.0  444.0  444.0  444.0
2002  31  1 31 2100  444.0  444.0  444.0  444.0  444.0  444.0
2002  31  1 31 2200   -5.0  971.9  444.0  444.0  444.0  444.0
2002  31  1 31 2300  444.0  444.0  444.0  444.0  444.0  444.0
